anchor_text,anchor_label,neighbor_text,neighbor_label,similarity,method,level,pair_key,example_hash
take care of these prescriptions,Information-Giving||Drugs,Take care,PROVIDER_PARTNERSHIP||signoff,0.6254304276223819,tfidf,combined,Information-Giving||Drugs :: PROVIDER_PARTNERSHIP||signoff,4f802cdcda98da5a0c4dfa62247513f814a9cd3b
take care of these prescriptions,Information-Giving||Drugs,Take care,PROVIDER_PARTNERSHIP||signoff,0.6254304276223819,tfidf,combined,Information-Giving||Drugs :: PROVIDER_PARTNERSHIP||signoff,4f802cdcda98da5a0c4dfa62247513f814a9cd3b
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,lsa,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,lsa,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,lsa,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,lsa,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,lsa,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,lsa,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,lsa,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,lsa,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
Hi,PATIENT_PARTNERSHIP||salutation,Hi,PROVIDER_PARTNERSHIP||salutation,1.0,tfidf,combined,PATIENT_PARTNERSHIP||salutation :: PROVIDER_PARTNERSHIP||salutation,59698ddfec972aa3c33f0079331c811501132938
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Information-Giving||Drugs,MM/DD/YYYY after 230pm,PATIENT_PARTNERSHIP||state_preferences,0.8027291882685473,lsa,combined,Information-Giving||Drugs :: PATIENT_PARTNERSHIP||state_preferences,599e06145f799cda7272e680a0c2a405d421b7ec
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Information-Giving||Drugs,MM/DD/YYYY after 230pm,PATIENT_PARTNERSHIP||state_preferences,0.5870041812594937,tfidf,combined,Information-Giving||Drugs :: PATIENT_PARTNERSHIP||state_preferences,599e06145f799cda7272e680a0c2a405d421b7ec
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PROVIDER_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,617c600e74d42b5588e13adef8987ea89cb4bd74
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PROVIDER_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,617c600e74d42b5588e13adef8987ea89cb4bd74
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PROVIDER_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,617c600e74d42b5588e13adef8987ea89cb4bd74
Hello,PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,lsa,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,68165471ea419a2f6916b6bc9aa541f7907c1aed
Hello,PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,lsa,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,68165471ea419a2f6916b6bc9aa541f7907c1aed
Hello,PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,lsa,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,68165471ea419a2f6916b6bc9aa541f7907c1aed
Hello,PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0000003576278689,sbert,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,68165471ea419a2f6916b6bc9aa541f7907c1aed
Hello,PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0000003576278689,sbert,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,68165471ea419a2f6916b6bc9aa541f7907c1aed
Hello,PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0000003576278689,sbert,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,68165471ea419a2f6916b6bc9aa541f7907c1aed
Hello,PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,68165471ea419a2f6916b6bc9aa541f7907c1aed
Hello,PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,68165471ea419a2f6916b6bc9aa541f7907c1aed
Hello,PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,68165471ea419a2f6916b6bc9aa541f7907c1aed
take care of these prescriptions,Information-Giving||Drugs,Take care,PATIENT_PARTNERSHIP||signoff,0.90105225724013,lsa,combined,Information-Giving||Drugs :: PATIENT_PARTNERSHIP||signoff,6cc41dd948cc4d0d3286088d88f8e3976d863828
take care of these prescriptions,Information-Giving||Drugs,Take care,PATIENT_PARTNERSHIP||signoff,0.6254304276223819,tfidf,combined,Information-Giving||Drugs :: PATIENT_PARTNERSHIP||signoff,6cc41dd948cc4d0d3286088d88f8e3976d863828
"Hello,",PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,lsa,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,6fd058726bbeb2f11858bde08b218597c9692f7d
"Hello,",PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,lsa,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,6fd058726bbeb2f11858bde08b218597c9692f7d
"Hello,",PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,lsa,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,6fd058726bbeb2f11858bde08b218597c9692f7d
"Hello,",PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,0.8992187976837158,sbert,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,6fd058726bbeb2f11858bde08b218597c9692f7d
"Hello,",PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,0.8992187976837158,sbert,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,6fd058726bbeb2f11858bde08b218597c9692f7d
"Hello,",PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,6fd058726bbeb2f11858bde08b218597c9692f7d
"Hello,",PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,6fd058726bbeb2f11858bde08b218597c9692f7d
"Hello,",PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,6fd058726bbeb2f11858bde08b218597c9692f7d
"Hello,",PROVIDER_PARTNERSHIP||salutation,Hello,PATIENT_PARTNERSHIP||salutation,1.0,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,6fd058726bbeb2f11858bde08b218597c9692f7d
I'll let you know as soon as that is completed,PATIENT_PARTNERSHIP||active_participation_/involvement,I will let you know as soon as he answers me,PROVIDER_PARTNERSHIP||Maintain_communication,0.8462952682851761,lsa,combined,PATIENT_PARTNERSHIP||active_participation_/involvement :: PROVIDER_PARTNERSHIP||Maintain_communication,71f663f3822411142d28fdf5405479829ae9c470
I'll let you know as soon as that is completed,PATIENT_PARTNERSHIP||active_participation_/involvement,I will let you know as soon as he answers me,PROVIDER_PARTNERSHIP||Maintain_communication,0.5902190208435059,sbert,combined,PATIENT_PARTNERSHIP||active_participation_/involvement :: PROVIDER_PARTNERSHIP||Maintain_communication,71f663f3822411142d28fdf5405479829ae9c470
I'll let you know as soon as that is completed,PATIENT_PARTNERSHIP||active_participation_/involvement,I will let you know as soon as he answers me,PROVIDER_PARTNERSHIP||Maintain_communication,0.6604406105991842,tfidf,combined,PATIENT_PARTNERSHIP||active_participation_/involvement :: PROVIDER_PARTNERSHIP||Maintain_communication,71f663f3822411142d28fdf5405479829ae9c470
be happy to,PROVIDER_PARTNERSHIP||Connection,I was happy,PROVIDER_PARTNERSHIP||Alignment,0.6458970383851764,lsa,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||Alignment,79570ed6fed625609c496f8d192330e6c7d6e0e0
be happy to,PROVIDER_PARTNERSHIP||Connection,I was happy,PROVIDER_PARTNERSHIP||Alignment,0.6458970383851764,lsa,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||Alignment,79570ed6fed625609c496f8d192330e6c7d6e0e0
be happy to,PROVIDER_PARTNERSHIP||Connection,I was happy,PROVIDER_PARTNERSHIP||Alignment,0.5801900625228882,sbert,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||Alignment,79570ed6fed625609c496f8d192330e6c7d6e0e0
be happy to,PROVIDER_PARTNERSHIP||Connection,I was happy,PROVIDER_PARTNERSHIP||Alignment,0.5801900625228882,sbert,combined,PROVIDER_PARTNERSHIP||Connection :: PROVIDER_PARTNERSHIP||Alignment,79570ed6fed625609c496f8d192330e6c7d6e0e0
Hi there,PROVIDER_PARTNERSHIP||salutation,Hi,PATIENT_PARTNERSHIP||salutation,0.6449195559169048,lsa,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,85227a2fd97017643609b6ae16f5f682d8f2a9e5
Hi there,PROVIDER_PARTNERSHIP||salutation,Hi,PATIENT_PARTNERSHIP||salutation,0.6449195559169048,lsa,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,85227a2fd97017643609b6ae16f5f682d8f2a9e5
Hi there,PROVIDER_PARTNERSHIP||salutation,Hi,PATIENT_PARTNERSHIP||salutation,0.6449195559169048,lsa,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,85227a2fd97017643609b6ae16f5f682d8f2a9e5
Hi there,PROVIDER_PARTNERSHIP||salutation,Hi,PATIENT_PARTNERSHIP||salutation,0.7954416275024414,sbert,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,85227a2fd97017643609b6ae16f5f682d8f2a9e5
Hi there,PROVIDER_PARTNERSHIP||salutation,Hi,PATIENT_PARTNERSHIP||salutation,0.579993930898319,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,85227a2fd97017643609b6ae16f5f682d8f2a9e5
Hi there,PROVIDER_PARTNERSHIP||salutation,Hi,PATIENT_PARTNERSHIP||salutation,0.579993930898319,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,85227a2fd97017643609b6ae16f5f682d8f2a9e5
Hi there,PROVIDER_PARTNERSHIP||salutation,Hi,PATIENT_PARTNERSHIP||salutation,0.579993930898319,tfidf,combined,PROVIDER_PARTNERSHIP||salutation :: PATIENT_PARTNERSHIP||salutation,85227a2fd97017643609b6ae16f5f682d8f2a9e5
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you and Dr. Person2 for your help,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.831897943430181,lsa,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,85e293e22983ab0a6ace3fcc4a7f91c9df0bf4f6
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you and Dr. Person2 for your help,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.7230015197342841,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,85e293e22983ab0a6ace3fcc4a7f91c9df0bf4f6
be happy to,PROVIDER_PARTNERSHIP||Connection,If not our manager is Gean Brown and she'd be happy to assist,Information-Giving||Care_Coordination,0.712578162234185,lsa,combined,PROVIDER_PARTNERSHIP||Connection :: Information-Giving||Care_Coordination,8fd75f9efdc3d184c92df6b12787ad81abb20414
be happy to,PROVIDER_PARTNERSHIP||Connection,If not our manager is Gean Brown and she'd be happy to assist,Information-Giving||Care_Coordination,0.5779799013598403,tfidf,combined,PROVIDER_PARTNERSHIP||Connection :: Information-Giving||Care_Coordination,8fd75f9efdc3d184c92df6b12787ad81abb20414
Thanks a ton,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thanks,PROVIDER_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,939a639d540b73727b63a081d1dbdf7830860770
Thanks a ton,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thanks,PROVIDER_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,939a639d540b73727b63a081d1dbdf7830860770
Thanks a ton,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thanks,PROVIDER_PARTNERSHIP||signoff,0.5708644390106201,sbert,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,939a639d540b73727b63a081d1dbdf7830860770
Thanks a ton,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thanks,PROVIDER_PARTNERSHIP||signoff,1.0,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PROVIDER_PARTNERSHIP||signoff,939a639d540b73727b63a081d1dbdf7830860770
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,thank you for all your help today,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.8123472681337995,lsa,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,99f583faa60e07bd7891d3f332598fec7e962f2c
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,thank you for all your help today,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.7408208250999451,sbert,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,99f583faa60e07bd7891d3f332598fec7e962f2c
thank you and All for your help!,PROVIDER_PARTNERSHIP||Appreciation/gratitude,thank you for all your help today,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.6257602447523215,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,99f583faa60e07bd7891d3f332598fec7e962f2c
"OOPS , sorry - my typo",Socioemotional_/_Empathy||Acknowledge_Error,Sorry,PROVIDER_PARTNERSHIP||Connection,0.8709197205405211,lsa,combined,Socioemotional_/_Empathy||Acknowledge_Error :: PROVIDER_PARTNERSHIP||Connection,9b1d0590fdcf8005c1f62cd663ab2a701c916072
"OOPS , sorry - my typo",Socioemotional_/_Empathy||Acknowledge_Error,Sorry,PROVIDER_PARTNERSHIP||Connection,0.8665291005028808,tfidf,combined,Socioemotional_/_Empathy||Acknowledge_Error :: PROVIDER_PARTNERSHIP||Connection,9b1d0590fdcf8005c1f62cd663ab2a701c916072
Thank you very much,PATIENT_PARTNERSHIP||signoff,Thank you very much,PROVIDER_PARTNERSHIP||Appreciation/gratitude,1.0,lsa,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||Appreciation/gratitude,9e8fe258f6d315b25445646543fca818f63fa877
Thank you very much,PATIENT_PARTNERSHIP||signoff,Thank you very much,PROVIDER_PARTNERSHIP||Appreciation/gratitude,1.000000238418579,sbert,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||Appreciation/gratitude,9e8fe258f6d315b25445646543fca818f63fa877
Thank you very much,PATIENT_PARTNERSHIP||signoff,Thank you very much,PROVIDER_PARTNERSHIP||Appreciation/gratitude,1.0,tfidf,combined,PATIENT_PARTNERSHIP||signoff :: PROVIDER_PARTNERSHIP||Appreciation/gratitude,9e8fe258f6d315b25445646543fca818f63fa877
Thank you for the update,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you for the info,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.8910975648617805,lsa,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,9f5aba27459a1de86fe375152b954a3210f7bfe7
Thank you for the update,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you for the info,PATIENT_PARTNERSHIP||Appreciation/gratitude,0.586547607057993,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||Appreciation/gratitude,9f5aba27459a1de86fe375152b954a3210f7bfe7
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
Thank you,PROVIDER_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PROVIDER_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,a4a0d038b9e7ea39e1d7dd55de1aff525a88abfd
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Information-Giving||Drugs,I put you off work from MM/DD/YYYY to MM/DD/YYYY,Information-Giving_SDOH||Economic_stability,0.7689408341076132,lsa,combined,Information-Giving||Drugs :: Information-Giving_SDOH||Economic_stability,ad75453919013a7cbc2661feb2c33c9294681aa6
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Information-Giving||Drugs,I put you off work from MM/DD/YYYY to MM/DD/YYYY,Information-Giving_SDOH||Economic_stability,0.6596776247024536,sbert,combined,Information-Giving||Drugs :: Information-Giving_SDOH||Economic_stability,ad75453919013a7cbc2661feb2c33c9294681aa6
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Information-Giving||Drugs,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,Information-Seeking||Scheduling_appt,0.7845784955978854,lsa,combined,Information-Giving||Drugs :: Information-Seeking||Scheduling_appt,b9f6f4a8c4cba4a153b71b070079439285dee859
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Information-Giving||Drugs,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,Information-Seeking||Scheduling_appt,0.6749117374420166,sbert,combined,Information-Giving||Drugs :: Information-Seeking||Scheduling_appt,b9f6f4a8c4cba4a153b71b070079439285dee859
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,0.9999999999999998,lsa,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,bdb339efc02bcc23a58be572f19440735bfcce79
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,bdb339efc02bcc23a58be572f19440735bfcce79
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,bdb339efc02bcc23a58be572f19440735bfcce79
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,bdb339efc02bcc23a58be572f19440735bfcce79
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000005960464478,sbert,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,bdb339efc02bcc23a58be572f19440735bfcce79
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,bdb339efc02bcc23a58be572f19440735bfcce79
Thank you,PATIENT_PARTNERSHIP||Appreciation/gratitude,Thank you,PATIENT_PARTNERSHIP||signoff,1.0000000000000002,tfidf,combined,PATIENT_PARTNERSHIP||Appreciation/gratitude :: PATIENT_PARTNERSHIP||signoff,bdb339efc02bcc23a58be572f19440735bfcce79
