method,pair,src_label,src_text,nbr_label,nbr_text,similarity
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,let me know,PartnershipProvider → maintainCommunication,let us know,0.8883
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,let me know,PartnershipProvider → maintainCommunication,Please let me know,0.8846
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,let me know,PartnershipProvider → maintainCommunication,Please let me know,0.8846
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,let me know,PartnershipProvider → maintainCommunication,I will let you know,0.7586
sbert,PartnershipPatient → signoff || PartnershipProvider → Appreciation/Gratitude,PartnershipPatient → signoff,Thanks!,PartnershipProvider → Appreciation/Gratitude,Thanks!,1.0
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thanks!,PartnershipProvider → signoff,Thanks!,1.0
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thanks!,PartnershipProvider → signoff,Thanks!,1.0
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,I can schedule you for,PartnershipPatient → activeParticipation/involvement,I need to schedule,0.7192
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,I can schedule you for,PartnershipPatient → Clinical care,have to schedule something,0.6522
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,I can schedule you for,PartnershipPatient → activeParticipation/involvement,Please reschedule me,0.618
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,Phone visit would be great,PartnershipPatient → activeParticipation/involvement,I do need to make a visit,0.638
sbert,PartnershipPatient → Clinical care || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,Phone visit would be great,PartnershipPatient → Clinical care,I have a visit scheduled for,0.6006
sbert,PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipPatient → salutation,Good morning,PartnershipProvider → salutation,Good morning,1.0
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I was wondering,PartnershipPatient → activeParticipation/involvement,I wanted to know,0.721
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I was wondering,PartnershipPatient → activeParticipation/involvement,I just wanted to ask,0.7039
sbert,PartnershipPatient → expressOpinions || SocioEmotionalBehaviour,PartnershipPatient → expressOpinions,I was wondering,SocioEmotionalBehaviour,Was curious,0.6704
sbert,PartnershipPatient → expressOpinions || SocioEmotionalBehaviour,PartnershipPatient → expressOpinions,I was wondering,SocioEmotionalBehaviour,just curious,0.6612
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipPatient → Clinical care,read my MRI,PartnershipProvider → Clinical Care,We have recieved the results of the MRI,0.6592
sbert,CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I will know whatâ€™s going on,CareCoordinationPatient,didnâ€™t get a response,0.6127
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I will know whatâ€™s going on,PartnershipPatient → expressOpinions,I canâ€™t seem,0.6101
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I will know whatâ€™s going on,PartnershipPatient → expressOpinions,Iâ€™m not sure,0.6078
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipPatient → Clinical care,do another MRI,PartnershipProvider → Clinical Care,We have recieved the results of the MRI,0.6705
sbert,PartnershipPatient → expressOpinions || SDOH → EconomicStability,SDOH → EconomicStability,I canâ€™t afford,PartnershipPatient → expressOpinions,I canâ€™t seem,0.755
sbert,SDOH → EconomicStability || SDOH → NeighborhoodAndBuiltEnvironment,SDOH → EconomicStability,I canâ€™t afford,SDOH → NeighborhoodAndBuiltEnvironment,canâ€™t get there,0.6844
sbert,SDOH → EconomicStability || SocioEmotionalBehaviour,SDOH → EconomicStability,I canâ€™t afford,SocioEmotionalBehaviour,I canâ€™t remember,0.632
sbert,SDOH → EconomicStability || SDOH → HealthCareAccessAndQuality,SDOH → EconomicStability,I canâ€™t afford,SDOH → HealthCareAccessAndQuality,I canâ€™t sleep,0.618
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank u,PartnershipPatient → signoff,Thank You,0.8378
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank u,PartnershipPatient → signoff,Thank you,0.8378
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank u,PartnershipPatient → signoff,Thank you,0.8378
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank u,PartnershipPatient → signoff,Thank you,0.8378
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank u,PartnershipPatient → signoff,Thank you,0.8378
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank u,PartnershipPatient → signoff,Thank you,0.8378
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank u,PartnershipPatient → signoff,Thank You,0.8378
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank u,PartnershipPatient → signoff,Thank you,0.8378
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank u,PartnershipPatient → signoff,Thank you,0.8378
sbert,PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hello!,PartnershipPatient → salutation,Hello,0.9233
sbert,PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hello!,PartnershipPatient → salutation,Hello,0.9233
sbert,PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hello!,PartnershipPatient → salutation,Hello,0.9233
sbert,PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hello!,PartnershipPatient → salutation,Hello,0.9233
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,We have recieved the results of the MRI,PartnershipPatient → Clinical care,waiting for MRI results,0.7276
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,We have recieved the results of the MRI,PartnershipPatient → Clinical care,do another MRI,0.6705
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,We have recieved the results of the MRI,PartnershipPatient → Clinical care,read my MRI,0.6592
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,at your follow up appointment,PartnershipPatient → Clinical care,I had a follow up appointment,0.7932
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,at your follow up appointment,PartnershipPatient → Clinical care,appointment to follow up,0.7777
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,at your follow up appointment,PartnershipPatient → Clinical care,schedule the appointment,0.737
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,at your follow up appointment,PartnershipPatient → Clinical care,went to the appointment,0.7197
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,at your follow up appointment,PartnershipPatient → Clinical care,appointment for this week,0.7147
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,at your follow up appointment,PartnershipPatient → Clinical care,make a appointment,0.7132
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,at your follow up appointment,PartnershipPatient → Clinical care,to schedule the appointment,0.6907
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,at your follow up appointment,PartnershipPatient → Clinical care,I have an appointment this,0.6688
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,at your follow up appointment,PartnershipPatient → Clinical care,I have an appointment,0.6678
sbert,PartnershipPatient → connection || PartnershipProvider → connection,PartnershipProvider → connection,Have a good day,PartnershipPatient → connection,Have a wonderful day,0.8236
sbert,PartnershipPatient → connection || PartnershipProvider → connection,PartnershipProvider → connection,Have a good day,PartnershipPatient → connection,Have a great day!,0.7955
sbert,PartnershipPatient → connection || PartnershipProvider → connection,PartnershipProvider → connection,Have a good day,PartnershipPatient → connection,have a great evening,0.7185
sbert,PartnershipPatient → connection || PartnershipProvider → connection,PartnershipProvider → connection,Have a good day,PartnershipPatient → connection,having a great day so far!,0.6466
sbert,PartnershipPatient → connection || PartnershipProvider → connection,PartnershipProvider → connection,Have a good day,PartnershipPatient → connection,have a wonderful and blessed day,0.6417
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I am wondering,PartnershipPatient → activeParticipation/involvement,I need to know,0.6787
sbert,PartnershipPatient → expressOpinions || SocioEmotionalBehaviour,PartnershipPatient → expressOpinions,I am wondering,SocioEmotionalBehaviour,just curious,0.6577
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I am wondering,PartnershipPatient → activeParticipation/involvement,I wanted to know,0.6297
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I am wondering,PartnershipPatient → activeParticipation/involvement,I just wanted to ask,0.6289
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I am needing,PartnershipPatient → expressOpinions,I need,0.7978
sbert,PartnershipPatient → activeParticipation/involvement || SocioEmotionalBehaviour,PartnershipPatient → activeParticipation/involvement,I am needing,SocioEmotionalBehaviour,I am in desperate need,0.7353
sbert,PartnershipPatient → connection || PartnershipProvider → connection,PartnershipProvider → connection,Happy New Year,PartnershipPatient → connection,Happy New Year,1.0
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,schedule that appointment,PartnershipPatient → Clinical care,schedule the appointment,0.9516
sbert,PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,schedule that appointment,PartnershipPatient → Clinical care,schedule an appointment,0.9179
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → inviteCollabration,PartnershipProvider → inviteCollabration,leave a message,PartnershipPatient → activeParticipation/involvement,leave me a message on my phone,0.8087
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → inviteCollabration,PartnershipProvider → inviteCollabration,leave a message,PartnershipPatient → activeParticipation/involvement,please leave message,0.7635
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → inviteCollabration,PartnershipProvider → inviteCollabration,leave a message,PartnershipPatient → activeParticipation/involvement,I left a message,0.763
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → inviteCollabration,PartnershipProvider → inviteCollabration,leave a message,PartnershipPatient → activeParticipation/involvement,left at least 3 messages,0.6402
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → inviteCollabration,PartnershipProvider → inviteCollabration,leave a message,PartnershipPatient → activeParticipation/involvement,I sent a message the beginning of,0.6248
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → inviteCollabration,PartnershipProvider → inviteCollabration,leave a message,PartnershipPatient → activeParticipation/involvement,I sent a message,0.6074
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,I will call you back,PartnershipPatient → activeParticipation/involvement,If you could call me back,0.7874
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,I will call you back,PartnershipPatient → activeParticipation/involvement,I  will  call,0.7857
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,I will call you back,PartnershipPatient → activeParticipation/involvement,you can Call me,0.7229
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,I will call you back,PartnershipPatient → activeParticipation/involvement,please call me,0.7226
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,I will call you back,PartnershipPatient → activeParticipation/involvement,Please call me,0.7226
sbert,PartnershipProvider → maintainCommunication || SocioEmotionalBehaviour,PartnershipProvider → maintainCommunication,I will call you back,SocioEmotionalBehaviour,afraid I will miss your call,0.7132
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,I will call you back,PartnershipPatient → activeParticipation/involvement,please  call,0.6941
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,I will call you back,PartnershipPatient → activeParticipation/involvement,I will call you asap,0.6727
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,I will call you back,PartnershipPatient → activeParticipation/involvement,I'll call tomorrow,0.6587
sbert,PartnershipPatient → connection || PartnershipProvider → connection,PartnershipProvider → connection,Look forward to seeing you,PartnershipPatient → connection,look forward to hearing from you,0.6752
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → connection,PartnershipProvider → connection,Look forward to seeing you,PartnershipPatient → activeParticipation/involvement,I look forward to hearing from you,0.6608
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Sincerely,PartnershipPatient → signoff,Sincerely,1.0
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Sincerely,PartnershipPatient → signoff,Sincerely,1.0
sbert,PartnershipPatient → connection || PartnershipProvider → connection,PartnershipPatient → connection,Have a great day!,PartnershipProvider → connection,Have a good day,0.7955
sbert,PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,PartnershipPatient → activeParticipation/involvement,I do need to reschedule,SharedDecisionPatient → SeekingApproval,Would it be best to reschedule,0.7457
sbert,PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → ExploreOptions,PartnershipPatient → activeParticipation/involvement,I also need to make a payment,SharedDecisionPatient → ExploreOptions,Is there a way to make a payment on line?,0.7334
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,an ultrasound at Org1,PartnershipPatient → Clinical care,in its early stage with the diagnostic ultrasound,0.7041
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,an ultrasound at Org1,PartnershipPatient → Clinical care,diagnostic ultrasound,0.7022
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,an ultrasound at Org1,PartnershipPatient → Clinical care,diagnostic ultrasound,0.7022
sbert,PartnershipProvider → Clinical Care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,an ultrasound at Org1,PartnershipProvider → Clinical Care,request of a Diagnotic ultrasound,0.6818
sbert,PartnershipProvider → Clinical Care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,an ultrasound at Org1,PartnershipProvider → Clinical Care,request of a Diagnotic ultrasound,0.6818
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,an ultrasound at Org1,PartnershipPatient → Clinical care,what an ultrasound does,0.6637
sbert,PartnershipProvider → Clinical Care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,an ultrasound at Org1,PartnershipProvider → Clinical Care,your ultrasound order,0.6387
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,an ultrasound at Org1,PartnershipPatient → Clinical care,diagnostic mammo & an ultrasound,0.6279
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,an ultrasound at Org1,PartnershipPatient → Clinical care,the ultrasound didn't happen,0.6153
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,PartnershipPatient → Clinical care,the ultrasound didn't happen,SDOH → HealthCareAccessAndQuality,an ultrasound at Org1,0.6153
sbert,PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → ExploreOptions,SharedDecisionPatient → ExploreOptions,Is there a way to make a payment on line?,PartnershipPatient → activeParticipation/involvement,I also need to make a payment,0.7334
sbert,PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → ApprovalofDecision/Reinforcement,PartnershipPatient → activeParticipation/involvement,Let me know what steps to take from here,SharedDecisionPatient → ApprovalofDecision/Reinforcement,I would like to proceed with this,0.6588
sbert,PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,can I schedule an appointment for genetic testing?,PartnershipPatient → Clinical care,make another appointment for the testing?,0.6439
sbert,PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,can I schedule an appointment for genetic testing?,PartnershipPatient → Clinical care,schedule an appointment,0.6317
sbert,PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,can I schedule an appointment for genetic testing?,PartnershipPatient → Clinical care,schedule an appointment,0.6317
sbert,PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,can I schedule an appointment for genetic testing?,PartnershipPatient → Clinical care,schedule an appointment for labs,0.628
sbert,PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,can I schedule an appointment for genetic testing?,PartnershipPatient → Clinical care,schedule appointment for,0.6123
sbert,PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,can I schedule an appointment for genetic testing?,PartnershipPatient → Clinical care,schedule the appointment,0.6114
sbert,PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,PartnershipPatient → activeParticipation/involvement,I may need to come see doctor,SharedDecisionPatient → SeekingApproval,Can you ask the doctor,0.719
sbert,PartnershipPatient → signoff || PartnershipProvider → Appreciation/Gratitude,PartnershipPatient → signoff,Thanks!,PartnershipProvider → Appreciation/Gratitude,Thanks!,1.0
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thanks!,PartnershipProvider → signoff,Thanks!,1.0
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thanks!,PartnershipProvider → signoff,Thanks!,1.0
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I'd like to change,PartnershipPatient → activeParticipation/involvement,I want to change,0.8401
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I'd like to change,PartnershipPatient → activeParticipation/involvement,I want to change,0.8401
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,I'd like to change,PartnershipPatient → activeParticipation/involvement,I would like to,0.6362
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → activeParticipation/involvement,Please cancel,PartnershipPatient → statePreferences,these are events I can't cancel,0.645
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,I  will  call,PartnershipProvider → maintainCommunication,I will call you back,0.7857
sbert,PartnershipPatient → activeParticipation/involvement || SocioEmotionalBehaviour,PartnershipPatient → activeParticipation/involvement,I  will  call,SocioEmotionalBehaviour,afraid I will miss your call,0.6745
sbert,CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I  will  call,CareCoordinationPatient,I have not gotten a call,0.6416
sbert,PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,PartnershipPatient → Clinical care,to  reschedule,SharedDecisionPatient → SeekingApproval,Would it be best to reschedule,0.7738
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → activeParticipation/involvement,I want to change,PartnershipPatient → statePreferences,I want to change to,0.8878
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → activeParticipation/involvement,I want to change,PartnershipPatient → statePreferences,I'd like to change,0.8401
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → activeParticipation/involvement,I want to change,PartnershipPatient → statePreferences,I'd like to change,0.8401
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → activeParticipation/involvement,I want to change,PartnershipPatient → statePreferences,I'd like to change,0.8401
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,could not get it refilled,PartnershipPatient → Clinical care,It was refilled,0.8153
sbert,SDOH → HealthCareAccessAndQuality || SharedDecisionPatient → SeekingApproval,SDOH → HealthCareAccessAndQuality,could not get it refilled,SharedDecisionPatient → SeekingApproval,Can I get it refilled?,0.8064
sbert,PartnershipPatient → activeParticipation/involvement || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,could not get it refilled,PartnershipPatient → activeParticipation/involvement,I also need to go to get a refill,0.627
sbert,PartnershipPatient → activeParticipation/involvement || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,could not get it refilled,PartnershipPatient → activeParticipation/involvement,i need a refill,0.6132
sbert,PartnershipPatient → activeParticipation/involvement || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,could not get it refilled,PartnershipPatient → activeParticipation/involvement,I need a refill,0.6132
sbert,PartnershipPatient → statePreferences || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,could not get it refilled,PartnershipPatient → statePreferences,refill asap,0.6014
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I need to get,PartnershipPatient → expressOpinions,I need,0.7371
sbert,PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,PartnershipPatient → activeParticipation/involvement,I need to get,SharedDecisionPatient → SeekingApproval,could I please get,0.6592
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,finding a counselor,PartnershipPatient → Clinical care,do the counseling,0.6471
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,finding a counselor,PartnershipPatient → Clinical care,to schedule an appointment for counseling,0.6134
sbert,PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → Appreciation/Gratitude,PartnershipPatient → Appreciation/Gratitude,thanks,PartnershipProvider → Appreciation/Gratitude,Thanks!,0.8539
sbert,PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,thanks,PartnershipProvider → signoff,Thanks!,0.8539
sbert,PartnershipPatient → Clinical care || PartnershipPatient → build trust,PartnershipPatient → build trust,That helps a lot,PartnershipPatient → Clinical care,medicine has helped me tremendously,0.6176
sbert,PartnershipProvider → Clinical Care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,Do I ditch the Xanax completely,PartnershipProvider → Clinical Care,Unlike alprazolam (xanax),0.6392
sbert,PartnershipPatient → signoff || PartnershipProvider → Appreciation/Gratitude,PartnershipPatient → signoff,Thanks,PartnershipProvider → Appreciation/Gratitude,Thanks!,0.8539
sbert,PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipPatient → signoff,Thanks,PartnershipProvider → signoff,Thanks!,0.8539
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → connection,PartnershipProvider → connection,I got your message,PartnershipPatient → activeParticipation/involvement,I sent a message,0.6576
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → connection,PartnershipProvider → connection,I got your message,PartnershipPatient → activeParticipation/involvement,wanted to send you this message,0.6193
sbert,PartnershipProvider → Clinical Care || SharedDecisionPatient → SeekingApproval,PartnershipProvider → Clinical Care,Unlike alprazolam (xanax),SharedDecisionPatient → SeekingApproval,Do I ditch the Xanax completely,0.6392
sbert,PartnershipProvider → Clinical Care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,schedule should open soon for her appointments,PartnershipProvider → Clinical Care,schedule that appointment,0.7065
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,schedule should open soon for her appointments,PartnershipPatient → Clinical care,schedule the appointment,0.7014
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,schedule should open soon for her appointments,PartnershipPatient → Clinical care,schedule appointment for,0.6976
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,schedule should open soon for her appointments,PartnershipPatient → Clinical care,schedule an appointment,0.685
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,schedule should open soon for her appointments,PartnershipPatient → Clinical care,schedule an appointment,0.685
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,schedule should open soon for her appointments,PartnershipPatient → Clinical care,to schedule the appointment,0.6527
sbert,PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,schedule should open soon for her appointments,PartnershipPatient → Clinical care,appointment set for,0.6114
sbert,PartnershipPatient → Clinical care || PartnershipPatient → connection,PartnershipPatient → Clinical care,report of my last visit,PartnershipPatient → connection,I had a wonderful visit,0.624
sbert,PartnershipPatient → Clinical care || PartnershipPatient → connection,PartnershipPatient → Clinical care,I had a visit las,PartnershipPatient → connection,I had a wonderful visit,0.6388
sbert,PartnershipPatient → activeParticipation/involvement || PartnershipProvider → inviteCollabration,PartnershipPatient → activeParticipation/involvement,I called them,PartnershipProvider → inviteCollabration,Call them first,0.6821
sbert,CareCoordinationPatient || CareCoordinationProvider,CareCoordinationPatient,they said my Dr Person1,CareCoordinationProvider,I will send your message to Dr. Person1,0.6202
sbert,CareCoordinationPatient || SharedDecisionPatient → SeekingApproval,CareCoordinationPatient,they said my Dr Person1,SharedDecisionPatient → SeekingApproval,Can you please ask Dr. Person1,0.6022
sbert,PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,PartnershipPatient → Clinical care,send over a referral,SharedDecisionPatient → SeekingApproval,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,0.8254
sbert,CareCoordinationPatient || PartnershipPatient → Clinical care,PartnershipPatient → Clinical care,send over a referral,CareCoordinationPatient,they need you to send another referral,0.8055
sbert,PartnershipPatient → Clinical care || PartnershipProvider → inviteCollabration,PartnershipPatient → Clinical care,send over a referral,PartnershipProvider → inviteCollabration,if you will like to proceed with this referral,0.7356
