pair,src_label,src_text,nbr_label,nbr_text,similarity
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,Phone visit would be great,PartnershipPatient → Appreciation/Gratitude,would be greatly appreciated,0.6157
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipPatient → salutation,Good morning,PartnershipProvider → salutation,Good morning,1.0
CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,CareCoordinationPatient,doctor English or another doctor,PartnershipPatient → activeParticipation/involvement,I need a doctor,0.6603
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank u,PartnershipPatient → signoff,Thank you,0.6079
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank u,PartnershipPatient → signoff,Thank You,0.6079
PartnershipPatient → signoff || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank u,PartnershipPatient → signoff,Thank you,0.6079
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipProvider → signoff,Thank u,PartnershipPatient → Appreciation/Gratitude,Thank you,0.6079
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hello!,PartnershipPatient → salutation,Hello,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hello!,PartnershipPatient → salutation,Hello,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hello!,PartnershipPatient → salutation,Hello,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hello!,PartnershipPatient → salutation,Hello,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hello!,PartnershipPatient → salutation,Hello,1.0
PartnershipPatient → salutation || PartnershipProvider → salutation,PartnershipProvider → salutation,Hello!,PartnershipPatient → salutation,Hello,1.0
PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,at your follow up appointment,PartnershipPatient → Clinical care,I had a follow up appointment,0.8281
PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipProvider → Clinical Care,at your follow up appointment,PartnershipPatient → Clinical care,appointment to follow up,0.6281
PartnershipProvider → connection || SDOH → EconomicStability,PartnershipProvider → connection,Have a good day,SDOH → EconomicStability,doesn't have good reception,0.6846
PartnershipPatient → expressOpinions || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,would like this updated,PartnershipPatient → expressOpinions,I would like,0.7123
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,I was writing to remind you,PartnershipPatient → activeParticipation/involvement,I am writing,0.6508
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,This is just a reminder,PartnershipPatient → activeParticipation/involvement,I just saw this,0.6348
PartnershipProvider → maintainCommunication || SDOH → SocialAndCommunityContext,PartnershipProvider → maintainCommunication,This is just a reminder,SDOH → SocialAndCommunityContext,this is my motherâ€™s phone,0.6086
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → inviteCollabration,PartnershipProvider → inviteCollabration,leave a message,PartnershipPatient → activeParticipation/involvement,please leave message,0.935
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,I will call you back,PartnershipPatient → activeParticipation/involvement,I will call you asap,0.8327
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipProvider → maintainCommunication,I will call you back,PartnershipPatient → activeParticipation/involvement,I  will  call,0.7133
PartnershipPatient → connection || PartnershipProvider → connection,PartnershipProvider → connection,Look forward to seeing you,PartnershipPatient → connection,look forward to hearing from you,0.6219
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → connection,PartnershipProvider → connection,Look forward to seeing you,PartnershipPatient → activeParticipation/involvement,I look forward to hearing from you,0.6219
PartnershipPatient → connection || PartnershipProvider → connection,PartnershipPatient → connection,Happy New Year,PartnershipProvider → connection,Happy New Year,1.0
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I do need to reschedule,PartnershipPatient → Clinical care,to  reschedule,0.6856
SDOH → EconomicStability || SDOH → HealthCareAccessAndQuality,SDOH → EconomicStability,I couldn't make the payment,SDOH → HealthCareAccessAndQuality,how the payment goes?,0.7632
PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,Can I switch to,PartnershipPatient → Clinical care,I can tolerate,0.8294
PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,can I schedule an appointment for genetic testing?,PartnershipPatient → Clinical care,schedule an appointment,0.6865
PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,can I schedule an appointment for genetic testing?,PartnershipPatient → Clinical care,schedule an appointment,0.6865
PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,can I schedule an appointment for genetic testing?,PartnershipPatient → Clinical care,schedule an appointment for labs,0.6674
PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,can I schedule an appointment for genetic testing?,PartnershipPatient → Clinical care,to schedule an appointment for counseling,0.6462
PartnershipPatient → signoff || PartnershipProvider → Appreciation/Gratitude,PartnershipPatient → signoff,Thanks!,PartnershipProvider → Appreciation/Gratitude,Thanks!,1.0
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,I  will  call,PartnershipProvider → maintainCommunication,I will call you back,0.7133
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → Clinical care,to  reschedule,PartnershipPatient → activeParticipation/involvement,I do need to reschedule,0.6856
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → activeParticipation/involvement,I want to change,PartnershipPatient → statePreferences,I want to change to,0.9798
PartnershipPatient → Clinical care || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,I have 2 children,PartnershipPatient → Clinical care,I have a cavity,1.0
PartnershipPatient → Clinical care || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,I have 2 children,PartnershipPatient → Clinical care,I have difficulty focusing,1.0
PartnershipPatient → activeParticipation/involvement || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,I have 2 children,PartnershipPatient → activeParticipation/involvement,I have discovered,1.0
PartnershipPatient → Clinical care || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,I have 2 children,PartnershipPatient → Clinical care,I have a recheck appointment,0.6264
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,Need a Paxil refill 10mg,PartnershipPatient → Clinical care,refill  Everything,0.7638
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,Need a Paxil refill 10mg,PartnershipPatient → expressOpinions,I need,0.6455
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → Clinical care,have not been taking it,PartnershipPatient → activeParticipation/involvement,have not been,0.7662
SDOH → HealthCareAccessAndQuality || SharedDecisionPatient → SeekingApproval,SDOH → HealthCareAccessAndQuality,could not get it refilled,SharedDecisionPatient → SeekingApproval,Can I get it refilled?,0.6984
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,Thank you,PartnershipProvider → signoff,Thank you,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,Thank you,PartnershipProvider → signoff,Thank you!,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,thanks,PartnershipProvider → signoff,Thanks!,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → signoff,PartnershipPatient → Appreciation/Gratitude,thanks,PartnershipProvider → signoff,Thanks!,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipProvider → Appreciation/Gratitude,PartnershipPatient → Appreciation/Gratitude,thanks,PartnershipProvider → Appreciation/Gratitude,Thanks!,1.0
PartnershipPatient → Appreciation/Gratitude || PartnershipPatient → build trust,PartnershipPatient → build trust,for your reassurance,PartnershipPatient → Appreciation/Gratitude,thank you for your time and your assistance,0.6008
PartnershipProvider → Clinical Care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,Do I ditch the Xanax completely,PartnershipProvider → Clinical Care,Unlike alprazolam (xanax),0.602
PartnershipPatient → signoff || PartnershipProvider → Appreciation/Gratitude,PartnershipPatient → signoff,Thanks,PartnershipProvider → Appreciation/Gratitude,Thanks!,1.0
PartnershipProvider → Clinical Care || SharedDecisionPatient → SeekingApproval,PartnershipProvider → Clinical Care,Unlike alprazolam (xanax),SharedDecisionPatient → SeekingApproval,Do I ditch the Xanax completely,0.602
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I cannot find,PartnershipPatient → expressOpinions,I cannot understand,0.6986
CareCoordinationPatient || PartnershipPatient → Clinical care,CareCoordinationPatient,they said my Dr Person1,PartnershipPatient → Clinical care,have bruised ribs they said,0.6283
CareCoordinationProvider || PartnershipPatient → Clinical care,PartnershipPatient → Clinical care,send over a referral,CareCoordinationProvider,I faxed over referral,0.6649
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → SeekingApproval,PartnershipPatient → activeParticipation/involvement,Can you please help?,SharedDecisionPatient → SeekingApproval,Can you please send persciption,0.6032
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → activeParticipation/involvement,There's a procedure I am needing as soon as possible,PartnershipPatient → statePreferences,getting this done as soon as possible,0.6884
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,There's a procedure I am needing as soon as possible,PartnershipProvider → maintainCommunication,as soon as a i get a reply,0.6239
SDOH → NeighborhoodAndBuiltEnvironment || SDOH → SocialAndCommunityContext,SDOH → NeighborhoodAndBuiltEnvironment,being out of town,SDOH → SocialAndCommunityContext,husband out of town,0.7972
PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipPatient → Clinical care,appointment to follow up,PartnershipProvider → Clinical Care,at your follow up appointment,0.6281
PartnershipPatient → Clinical care || PartnershipPatient → statePreferences,PartnershipPatient → Clinical care,my original appointment on the MM/DD/YYYY was canceled,PartnershipPatient → statePreferences,preferably a MM/DD/YYYY morning appointment,0.6432
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,get me in sooner,PartnershipPatient → activeParticipation/involvement,PLEASE fit me in,0.669
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,get me in sooner,PartnershipPatient → activeParticipation/involvement,get me a referral?,0.628
PartnershipPatient → Clinical care || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,PartnershipPatient → Clinical care,I have difficulty focusing,0.7508
PartnershipPatient → activeParticipation/involvement || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,PartnershipPatient → activeParticipation/involvement,I have discovered,0.7508
SDOH → SocialAndCommunityContext || SocioEmotionalBehaviour,SDOH → SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,SocioEmotionalBehaviour,I have major anxiety,0.7508
PartnershipPatient → Clinical care || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,PartnershipPatient → Clinical care,I have a cavity,0.7508
SDOH → SocialAndCommunityContext || SocioEmotionalBehaviour,SDOH → SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,SocioEmotionalBehaviour,I won't have to worry about,0.6939
SDOH → EconomicStability || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,SDOH → EconomicStability,I have to work,0.6446
SDOH → EconomicStability || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,SDOH → EconomicStability,I have to work,0.6446
PartnershipPatient → Clinical care || SocioEmotionalBehaviour,SocioEmotionalBehaviour,I've been struggling and coping,PartnershipPatient → Clinical care,I've been out,0.7004
SDOH → HealthCareAccessAndQuality || SocioEmotionalBehaviour,SocioEmotionalBehaviour,I've been struggling and coping,SDOH → HealthCareAccessAndQuality,none I've been smoke free for 8weeks,0.6178
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → Clinical care,just wearing masks,PartnershipPatient → activeParticipation/involvement,I just saw this,0.7202
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → activeParticipation/involvement,PLEASE fit me in,PartnershipPatient → statePreferences,get me in sooner,0.669
SDOH → HealthCareAccessAndQuality || SharedDecisionPatient → ExploreOptions,SharedDecisionPatient → ExploreOptions,if it was a possiblility,SDOH → HealthCareAccessAndQuality,it was on HOLD,0.7747
SDOH → EconomicStability || SharedDecisionPatient → ExploreOptions,SharedDecisionPatient → ExploreOptions,if it was a possiblility,SDOH → EconomicStability,it was much cheaper,0.7388
PartnershipPatient → Clinical care || SharedDecisionPatient → ExploreOptions,SharedDecisionPatient → ExploreOptions,if it was a possiblility,PartnershipPatient → Clinical care,It was refilled,0.6963
PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,PartnershipPatient → Clinical care,would it be possible to get another refill,SharedDecisionPatient → SeekingApproval,Would it be possible to have,0.7951
PartnershipPatient → Clinical care || SharedDecisionPatient → ExploreOptions,SharedDecisionPatient → ExploreOptions,or temporary refill on my birth control,PartnershipPatient → Clinical care,refill on my lantus,0.6545
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → activeParticipation/involvement,Please let me know as soon as possible,PartnershipPatient → statePreferences,getting this done as soon as possible,0.6773
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,Please let me know as soon as possible,PartnershipProvider → maintainCommunication,as soon as a i get a reply,0.6138
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → Clinical care,I have been taking Benadryl,PartnershipPatient → activeParticipation/involvement,I have been taking them,0.7152
PartnershipPatient → Clinical care || PartnershipProvider → Clinical Care,PartnershipPatient → Clinical care,I had a follow up appointment,PartnershipProvider → Clinical Care,at your follow up appointment,0.8281
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I have discovered,PartnershipPatient → Clinical care,I have a cavity,1.0
PartnershipPatient → activeParticipation/involvement || SDOH → SocialAndCommunityContext,PartnershipPatient → activeParticipation/involvement,I have discovered,SDOH → SocialAndCommunityContext,I have voluntarily quarantined,1.0
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I have discovered,PartnershipPatient → Clinical care,I have difficulty focusing,1.0
PartnershipPatient → activeParticipation/involvement || SDOH → SocialAndCommunityContext,PartnershipPatient → activeParticipation/involvement,I have discovered,SDOH → SocialAndCommunityContext,I have 2 children,1.0
PartnershipPatient → activeParticipation/involvement || SDOH → SocialAndCommunityContext,PartnershipPatient → activeParticipation/involvement,I have discovered,SDOH → SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,0.7508
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I have discovered,PartnershipPatient → Clinical care,I have a recheck appointment,0.6264
PartnershipPatient → Clinical care || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,it is impossible,PartnershipPatient → Clinical care,it is medication related,0.8226
PartnershipPatient → expressOpinions || SocioEmotionalBehaviour,PartnershipPatient → expressOpinions,it is impossible,SocioEmotionalBehaviour,my fear is that it is,0.7234
PartnershipPatient → expressOpinions || SDOH → HealthCareAccessAndQuality,PartnershipPatient → expressOpinions,it is impossible,SDOH → HealthCareAccessAndQuality,It is a program from the government,0.6689
PartnershipPatient → expressOpinions || SDOH → HealthCareAccessAndQuality,PartnershipPatient → expressOpinions,it is impossible,SDOH → HealthCareAccessAndQuality,it is a assistance program,0.6605
PartnershipPatient → activeParticipation/involvement || SharedDecisionPatient → ExploreOptions,SharedDecisionPatient → ExploreOptions,Is there any other medication,PartnershipPatient → activeParticipation/involvement,is there any possible way,0.612
PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,PartnershipPatient → Clinical care,I've been out,SDOH → HealthCareAccessAndQuality,none I've been smoke free for 8weeks,0.7203
PartnershipPatient → Clinical care || SocioEmotionalBehaviour,PartnershipPatient → Clinical care,I've been out,SocioEmotionalBehaviour,I've been struggling and coping,0.7004
SDOH → HealthCareAccessAndQuality || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,Can I get it refilled?,SDOH → HealthCareAccessAndQuality,could not get it refilled,0.6984
SDOH → HealthCareAccessAndQuality || SDOH → NeighborhoodAndBuiltEnvironment,SDOH → NeighborhoodAndBuiltEnvironment,I am moving to Org2,SDOH → HealthCareAccessAndQuality,sent to Org2 on Org2,0.6287
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → Clinical care,refill  Everything,PartnershipPatient → activeParticipation/involvement,Need a Paxil refill 10mg,0.7638
PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,PartnershipPatient → Clinical care,refill  Everything,SDOH → HealthCareAccessAndQuality,refill them locally,0.6755
PartnershipPatient → Clinical care || PartnershipPatient → statePreferences,PartnershipPatient → Clinical care,refill  Everything,PartnershipPatient → statePreferences,refill asap,0.6347
PartnershipPatient → signoff || PartnershipProvider → Appreciation/Gratitude,PartnershipPatient → signoff,Thanks,PartnershipProvider → Appreciation/Gratitude,Thanks!,1.0
PartnershipPatient → activeParticipation/involvement || SDOH → HealthCareAccessAndQuality,SDOH → HealthCareAccessAndQuality,I am trying to get a disability placard,PartnershipPatient → activeParticipation/involvement,Trying to finish,0.7775
PartnershipPatient → Clinical care || SocioEmotionalBehaviour,SocioEmotionalBehaviour,it exhausts me,PartnershipPatient → Clinical care,it's a controlled substance,0.6905
PartnershipPatient → signoff || PartnershipProvider → Appreciation/Gratitude,PartnershipPatient → signoff,Thanks,PartnershipProvider → Appreciation/Gratitude,Thanks!,1.0
PartnershipPatient → connection || PartnershipPatient → expressOpinions,PartnershipPatient → expressOpinions,I am supposed to have,PartnershipPatient → connection,Blessed to have,0.6235
CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I need a doctor,CareCoordinationPatient,doctor English or another doctor,0.6603
PartnershipPatient → Clinical care || SDOH → SocialAndCommunityContext,PartnershipPatient → Clinical care,call in my addrell medication,SDOH → SocialAndCommunityContext,in my family,0.6166
SDOH → HealthCareAccessAndQuality || SocioEmotionalBehaviour,SDOH → HealthCareAccessAndQuality,they do not have the medicine to fill it,SocioEmotionalBehaviour,I do not have the time,0.6414
PartnershipPatient → activeParticipation/involvement || SDOH → SocialAndCommunityContext,SDOH → SocialAndCommunityContext,have not been around the public too much,PartnershipPatient → activeParticipation/involvement,have not been,0.6526
CareCoordinationPatient || SDOH → HealthCareAccessAndQuality,CareCoordinationPatient,Person1 called me on,SDOH → HealthCareAccessAndQuality,Org2 called me,0.6983
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I did not get it,PartnershipPatient → Clinical care,I did not get hurt,0.7347
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,please send to email,PartnershipPatient → Clinical care,Please send a refill prescription,0.624
PartnershipPatient → activeParticipation/involvement || SDOH → NeighborhoodAndBuiltEnvironment,SDOH → NeighborhoodAndBuiltEnvironment,I wonâ€™t be able to drive in it,PartnershipPatient → activeParticipation/involvement,I'll be able to,0.7008
SDOH → NeighborhoodAndBuiltEnvironment || SharedDecisionPatient → SeekingApproval,SDOH → NeighborhoodAndBuiltEnvironment,I wonâ€™t be able to drive in it,SharedDecisionPatient → SeekingApproval,Would you be able to resubmit it again please?,0.6902
PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,SharedDecisionPatient → SeekingApproval,Would it be possible to have,PartnershipPatient → Clinical care,would it be possible to get another refill,0.7951
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → activeParticipation/involvement,I want to change,PartnershipPatient → statePreferences,I want to change to,0.9798
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I was just going through,PartnershipPatient → Clinical care,I was just overly exhausted,0.6569
PartnershipPatient → Clinical care || SDOH → EconomicStability,SDOH → EconomicStability,my occupation is,PartnershipPatient → Clinical care,is draining,0.7801
PartnershipPatient → statePreferences || SDOH → EconomicStability,SDOH → EconomicStability,my occupation is,PartnershipPatient → statePreferences,Spanish is preferred,0.7801
SDOH → EconomicStability || SocioEmotionalBehaviour,SDOH → EconomicStability,my occupation is,SocioEmotionalBehaviour,My apoligies,0.6257
PartnershipPatient → Clinical care || SDOH → EconomicStability,SDOH → EconomicStability,my occupation is,PartnershipPatient → Clinical care,injured my shoulder,0.6257
PartnershipPatient → Clinical care || SDOH → SocialAndCommunityContext,PartnershipPatient → Clinical care,I have difficulty focusing,SDOH → SocialAndCommunityContext,I have voluntarily quarantined,1.0
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → Clinical care,I have difficulty focusing,PartnershipPatient → activeParticipation/involvement,I have discovered,1.0
PartnershipPatient → Clinical care || SDOH → SocialAndCommunityContext,PartnershipPatient → Clinical care,I have difficulty focusing,SDOH → SocialAndCommunityContext,I have 2 children,1.0
PartnershipPatient → Clinical care || SDOH → SocialAndCommunityContext,PartnershipPatient → Clinical care,I have difficulty focusing,SDOH → SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,0.7508
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → Clinical care,I was just overly exhausted,PartnershipPatient → activeParticipation/involvement,I was just going through,0.6569
SDOH → HealthCareAccessAndQuality || SocioEmotionalBehaviour,SDOH → HealthCareAccessAndQuality,I am still having sleeping issues,SocioEmotionalBehaviour,I am still struggling,0.6395
PartnershipPatient → Clinical care || SDOH → EconomicStability,PartnershipPatient → Clinical care,The pain gets beyond a 10 daily now,SDOH → EconomicStability,strain is increasing the pain 10 fold,0.6631
SDOH → EconomicStability || SDOH → SocialAndCommunityContext,SDOH → EconomicStability,I have to work,SDOH → SocialAndCommunityContext,I have 2 Easter lunch banquets I have to attend,0.6446
PartnershipPatient → Clinical care || SDOH → EconomicStability,SDOH → EconomicStability,strain is increasing the pain 10 fold,PartnershipPatient → Clinical care,manage the pain,0.7518
PartnershipPatient → Clinical care || SDOH → EconomicStability,SDOH → EconomicStability,strain is increasing the pain 10 fold,PartnershipPatient → Clinical care,The pain gets beyond a 10 daily now,0.6631
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,please let me know,PartnershipProvider → maintainCommunication,Please let me know,1.0
PartnershipPatient → activeParticipation/involvement || PartnershipProvider → maintainCommunication,PartnershipPatient → activeParticipation/involvement,please let me know,PartnershipProvider → maintainCommunication,Please let me know,1.0
PartnershipPatient → Clinical care || SDOH → EconomicStability,PartnershipPatient → Clinical care,manage the pain,SDOH → EconomicStability,strain is increasing the pain 10 fold,0.7518
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → activeParticipation/involvement,I would like to see,PartnershipPatient → statePreferences,I would like to have,0.6724
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I would like to see,PartnershipPatient → expressOpinions,I would like,0.656
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → statePreferences,PartnershipPatient → activeParticipation/involvement,I would like to see,PartnershipPatient → statePreferences,would like a recommendation,0.656
PartnershipPatient → Clinical care || PartnershipPatient → expressOpinions,PartnershipPatient → Clinical care,Iâ€™m having the brown discharge,PartnershipPatient → expressOpinions,Iâ€™m assuming,0.6609
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I need to come in,PartnershipPatient → Clinical care,I will need to come in next week too,0.6537
PartnershipPatient → Clinical care || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,I need to come in,PartnershipPatient → Clinical care,to come in for a routine check up,0.6309
PartnershipPatient → Clinical care || SharedDecisionPatient → SeekingApproval,PartnershipPatient → Clinical care,schedule an appointment,SharedDecisionPatient → SeekingApproval,can I schedule an appointment for genetic testing?,0.6865
PartnershipPatient → Clinical care || PartnershipPatient → statePreferences,PartnershipPatient → statePreferences,preferably a MM/DD/YYYY morning appointment,PartnershipPatient → Clinical care,my original appointment on the MM/DD/YYYY was canceled,0.6432
PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,PartnershipPatient → Clinical care,Adderall and zofran,SDOH → HealthCareAccessAndQuality,eating scrambled eggs and soup,0.6272
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,I need,PartnershipPatient → expressOpinions,I need,1.0
PartnershipPatient → Clinical care || SDOH → NeighborhoodAndBuiltEnvironment,PartnershipPatient → Clinical care,running out of refills,SDOH → NeighborhoodAndBuiltEnvironment,dfilled out of country,0.6726
PartnershipPatient → Clinical care || SharedDecisionPatient → ExploreOptions,PartnershipPatient → Clinical care,refill on my lantus,SharedDecisionPatient → ExploreOptions,or temporary refill on my birth control,0.6545
PartnershipPatient → activeParticipation/involvement || PartnershipPatient → expressOpinions,PartnershipPatient → activeParticipation/involvement,Iâ€™m needing,PartnershipPatient → expressOpinions,Iâ€™m assuming,0.7022
PartnershipPatient → Clinical care || SDOH → HealthCareAccessAndQuality,PartnershipPatient → Clinical care,will run out of my Adderall,SDOH → HealthCareAccessAndQuality,out of my pocket,0.6001
PartnershipPatient → Clinical care || SDOH → NeighborhoodAndBuiltEnvironment,SDOH → NeighborhoodAndBuiltEnvironment,dfilled out of country,PartnershipPatient → Clinical care,nearly out of the Rybelsus,0.781
PartnershipPatient → Clinical care || SDOH → NeighborhoodAndBuiltEnvironment,SDOH → NeighborhoodAndBuiltEnvironment,dfilled out of country,PartnershipPatient → Clinical care,running out of refills,0.6726
SDOH → HealthCareAccessAndQuality || SDOH → NeighborhoodAndBuiltEnvironment,SDOH → NeighborhoodAndBuiltEnvironment,dfilled out of country,SDOH → HealthCareAccessAndQuality,out of my pocket,0.6659
SDOH → HealthCareAccessAndQuality || SDOH → NeighborhoodAndBuiltEnvironment,SDOH → NeighborhoodAndBuiltEnvironment,dfilled out of country,SDOH → HealthCareAccessAndQuality,"you have $6,350 out of pocket",0.6084
CareCoordinationPatient || PartnershipPatient → activeParticipation/involvement,PartnershipPatient → activeParticipation/involvement,Could you please see,CareCoordinationPatient,Could you please inform Dr,0.74
PartnershipPatient → Clinical care || SocioEmotionalBehaviour,SocioEmotionalBehaviour,this was a surprise for my Birthday!!!!,PartnershipPatient → Clinical care,for my diabeties,0.7557
