pair,src_label,src_text,nbr_label,nbr_text,similarity
Clinical care || inviteCollabration,Clinical care,send over a referral,inviteCollabration,if you will like to proceed with this referral,0.7356
activeParticipation/involvement || statePreferences,activeParticipation/involvement,There's a procedure I am needing as soon as possible,statePreferences,getting this done as soon as possible,0.6001
activeParticipation/involvement || inviteCollabration,activeParticipation/involvement,I sent a message the beginning of,inviteCollabration,leave a message,0.6248
EconomicStability || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,I did not have cell service for a good bit,EconomicStability,My work doesn't allow me to have my cell phone,0.6134
NeighborhoodAndBuiltEnvironment || SocialAndCommunityContext,NeighborhoodAndBuiltEnvironment,being out of town,SocialAndCommunityContext,husband out of town,0.695
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,I'll call tomorrow,maintainCommunication,I will call you back,0.6587
activeParticipation/involvement || statePreferences,activeParticipation/involvement,I wanted to see,statePreferences,Needing to be seen,0.6048
Clinical Care || activeParticipation/involvement,activeParticipation/involvement,I need to schedule,Clinical Care,I can schedule you for,0.7192
EconomicStability || activeParticipation/involvement,activeParticipation/involvement,I need to schedule,EconomicStability,due to my work schedule,0.6329
EconomicStability || activeParticipation/involvement,activeParticipation/involvement,I need to schedule,EconomicStability,my work schedule is very hard,0.6237
Clinical care || salutation,salutation,Hi,Clinical care,Hi,1.0
activeParticipation/involvement || statePreferences,statePreferences,these are events I can't cancel,activeParticipation/involvement,please cancel,0.645
activeParticipation/involvement || statePreferences,statePreferences,these are events I can't cancel,activeParticipation/involvement,Please cancel,0.645
activeParticipation/involvement || statePreferences,statePreferences,these are events I can't cancel,activeParticipation/involvement,Please cancel,0.645
Clinical care || ExploreOptions,Clinical care,my current birth control rx is out of refills at my pharmacy,ExploreOptions,or temporary refill on my birth control,0.6691
Clinical care || HealthCareAccessAndQuality,HealthCareAccessAndQuality,I havent been able to get an appointment,Clinical care,make a appointment,0.7649
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,I havent been able to get an appointment,activeParticipation/involvement,Need an appointment asap,0.7328
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,I havent been able to get an appointment,activeParticipation/involvement,I can call andake an appointment,0.7253
Clinical care || SeekingApproval,Clinical care,would it be possible to get another refill,SeekingApproval,is it possible to get an interim refill?,0.8217
Clinical care || SeekingApproval,Clinical care,would it be possible to get another refill,SeekingApproval,Can I get it refilled?,0.7731
Clinical care || statePreferences,Clinical care,would it be possible to get another refill,statePreferences,refill asap,0.7078
Clinical care || ExploreOptions,ExploreOptions,or temporary refill on my birth control,Clinical care,my current birth control rx is out of refills at my pharmacy,0.6691
Clinical care || ExploreOptions,ExploreOptions,or temporary refill on my birth control,Clinical care,medicine refill,0.6479
Clinical care || ExploreOptions,ExploreOptions,or temporary refill on my birth control,Clinical care,Please send a refill prescription,0.6307
ExploreOptions || SeekingApproval,ExploreOptions,or temporary refill on my birth control,SeekingApproval,is it possible to get an interim refill?,0.616
ExploreOptions || activeParticipation/involvement,ExploreOptions,or temporary refill on my birth control,activeParticipation/involvement,I need a refill on these medications,0.6142
Clinical care || ExploreOptions,ExploreOptions,or temporary refill on my birth control,Clinical care,request a refill for my prescription,0.6074
ExploreOptions || activeParticipation/involvement,ExploreOptions,or temporary refill on my birth control,activeParticipation/involvement,I also need to go to get a refill,0.6009
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,Please let me know as soon as possible,maintainCommunication,Please let me know,0.6161
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,Please let me know as soon as possible,maintainCommunication,Please let me know,0.6161
Clinical care || ExploreOptions,Clinical care,I have been taking Benadryl,ExploreOptions,Is there any medication that would assist in this other than Benadryl?,0.7781
Clinical care || EconomicStability,Clinical care,I have been taking Benadryl,EconomicStability,No $ to buy benadryl,0.6067
Clinical care || ExploreOptions,ExploreOptions,Is there any medication that would assist in this other than Benadryl?,Clinical care,take Benadryl,0.8068
Clinical care || ExploreOptions,ExploreOptions,Is there any medication that would assist in this other than Benadryl?,Clinical care,I have been taking Benadryl,0.7781
Clinical care || ExploreOptions,ExploreOptions,Is there any medication that would assist in this other than Benadryl?,Clinical care,continue taking Benadryl,0.7529
EconomicStability || ExploreOptions,ExploreOptions,Is there any medication that would assist in this other than Benadryl?,EconomicStability,No $ to buy benadryl,0.6146
Clinical care || ExploreOptions,Clinical care,continue taking Benadryl,ExploreOptions,Is there any medication that would assist in this other than Benadryl?,0.7529
Clinical care || EconomicStability,Clinical care,continue taking Benadryl,EconomicStability,No $ to buy benadryl,0.6978
activeParticipation/involvement || expressOpinions,expressOpinions,it is impossible,activeParticipation/involvement,is there any possible way,0.6474
Clinical care || ExploreOptions,Clinical care,take Benadryl,ExploreOptions,Is there any medication that would assist in this other than Benadryl?,0.8068
Clinical care || EconomicStability,Clinical care,take Benadryl,EconomicStability,No $ to buy benadryl,0.6229
Clinical care || ExploreOptions,ExploreOptions,Is there any other medication,Clinical care,I have been taking these medications,0.6437
HealthCareAccessAndQuality || SeekingApproval,SeekingApproval,Can I get it refilled?,HealthCareAccessAndQuality,could not get it refilled,0.8064
Clinical care || SeekingApproval,SeekingApproval,Can I get it refilled?,Clinical care,would it be possible to get another refill,0.7731
Clinical care || SeekingApproval,SeekingApproval,Can I get it refilled?,Clinical care,It was refilled,0.7463
Clinical care || SeekingApproval,SeekingApproval,Can I get it refilled?,Clinical care,if I can get refills,0.7039
SeekingApproval || activeParticipation/involvement,SeekingApproval,Can I get it refilled?,activeParticipation/involvement,i need a refill,0.6901
SeekingApproval || activeParticipation/involvement,SeekingApproval,Can I get it refilled?,activeParticipation/involvement,I need a refill,0.6901
SeekingApproval || statePreferences,SeekingApproval,Can I get it refilled?,statePreferences,refill asap,0.6353
SeekingApproval || activeParticipation/involvement,SeekingApproval,Can I get it refilled?,activeParticipation/involvement,I also need to go to get a refill,0.6336
EconomicStability || NeighborhoodAndBuiltEnvironment,NeighborhoodAndBuiltEnvironment,I am moving to Org2,EconomicStability,I am currently working in Org3,0.6283
Clinical care || statePreferences,Clinical care,refill  Everything,statePreferences,refill asap,0.7423
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,I have time to find a dr up  There,activeParticipation/involvement,I need a doctor,0.7056
NeighborhoodAndBuiltEnvironment || expressOpinions,NeighborhoodAndBuiltEnvironment,I'm not  Currently driving,expressOpinions,do not feel comfortable driving,0.6116
HealthCareAccessAndQuality || activeParticipation/involvement,activeParticipation/involvement,I need a doctor,HealthCareAccessAndQuality,I have time to find a dr up  There,0.7056
activeParticipation/involvement || expressOpinions,activeParticipation/involvement,I wanted to request,expressOpinions,I would like,0.6307
Approval/Reinforcement || activeParticipation/involvement,activeParticipation/involvement,I wanted to request,Approval/Reinforcement,proceed with this request,0.6122
SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,I need to discuss with the doctor,SeekingApproval,Can you ask the doctor,0.7445
SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,I need to discuss with the doctor,SeekingApproval,Can you please ask Dr. Person1,0.6387
SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,please send to email,SeekingApproval,Would you please send,0.6426
SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,please send to email,SeekingApproval,Can you please send persciption,0.6337
SeekingApproval || activeParticipation/involvement,SeekingApproval,Is it possible to get,activeParticipation/involvement,is there any possible way,0.6291
Clinical care || SeekingApproval,Clinical care,Adderall refilled early,SeekingApproval,Can I get back on Adderall XR,0.6514
activeParticipation/involvement || expressOpinions,activeParticipation/involvement,I just wanted to ask,expressOpinions,I was wondering,0.7039
activeParticipation/involvement || expressOpinions,activeParticipation/involvement,I just wanted to ask,expressOpinions,I was wondering,0.7039
activeParticipation/involvement || expressOpinions,activeParticipation/involvement,I just wanted to ask,expressOpinions,I was wondering,0.7039
activeParticipation/involvement || expressOpinions,activeParticipation/involvement,I just wanted to ask,expressOpinions,I was wondering,0.7039
activeParticipation/involvement || expressOpinions,activeParticipation/involvement,I just wanted to ask,expressOpinions,I was wondering,0.7039
activeParticipation/involvement || expressOpinions,activeParticipation/involvement,I just wanted to ask,expressOpinions,I was almost wondering,0.6661
Clinical care || EconomicStability,EconomicStability,I've paid for my labs,Clinical care,get labs,0.7167
Clinical care || EconomicStability,EconomicStability,I've paid for my labs,Clinical care,the Labs,0.6323
Clinical care || EconomicStability,EconomicStability,I've paid for my labs,Clinical care,have labs done,0.6285
Clinical care || EconomicStability,EconomicStability,I've paid for my labs,Clinical care,to go over labs,0.6198
SeekingApproval || statePreferences,SeekingApproval,Would it be possible to have,statePreferences,I would like to have,0.6159
EconomicStability || HealthCareAccessAndQuality,EconomicStability,No money to pay for copay,HealthCareAccessAndQuality,your copay is 20.00,0.705
EconomicStability || HealthCareAccessAndQuality,EconomicStability,No money to pay for copay,HealthCareAccessAndQuality,I just sent a $30 copay,0.6475
activeParticipation/involvement || inviteCollabration,activeParticipation/involvement,I left a message,inviteCollabration,leave a message,0.763
SeekingApproval || activeParticipation/involvement,SeekingApproval,Can you ask the doctor,activeParticipation/involvement,I need to discuss with the doctor,0.7445
SeekingApproval || activeParticipation/involvement,SeekingApproval,Can you ask the doctor,activeParticipation/involvement,I may need to come see doctor,0.719
Clinical care || EconomicStability,Clinical care,The pain gets beyond a 10 daily now,EconomicStability,strain is increasing the pain 10 fold,0.6799
Clinical care || EconomicStability,EconomicStability,strain is increasing the pain 10 fold,Clinical care,The pain gets beyond a 10 daily now,0.6799
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,please let me know,maintainCommunication,Please let me know,1.0
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,please let me know,maintainCommunication,Please let me know,1.0
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,please let me know,maintainCommunication,let us know,0.7904
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,please let me know,maintainCommunication,I will let you know,0.7458
Clinical care || salutation,salutation,Hi,Clinical care,Hi,1.0
HealthCareAccessAndQuality || SeekingApproval,SeekingApproval,if the doctor can send a prescription,HealthCareAccessAndQuality,It can be sent to same pharmacy,0.6928
Clinical care || SeekingApproval,SeekingApproval,if the doctor can send a prescription,Clinical care,Please send a refill prescription,0.6918
Clinical care || SeekingApproval,SeekingApproval,if the doctor can send a prescription,Clinical care,my prescription would be ready,0.6776
EconomicStability || NeighborhoodAndBuiltEnvironment,EconomicStability,I canâ€™t take off the time to come in,NeighborhoodAndBuiltEnvironment,canâ€™t get there,0.6801
EconomicStability || expressOpinions,EconomicStability,I canâ€™t take off the time to come in,expressOpinions,I canâ€™t seem,0.6761
EconomicStability || HealthCareAccessAndQuality,EconomicStability,I canâ€™t take off the time to come in,HealthCareAccessAndQuality,I canâ€™t sleep,0.6321
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,please call me,maintainCommunication,I will call you back,0.7226
ExploreOptions || activeParticipation/involvement,activeParticipation/involvement,I need to come in,ExploreOptions,Or would I come in,0.6274
Clinical care || statePreferences,statePreferences,I can come in today if needed,Clinical care,I will need to come in next week too,0.6356
activeParticipation/involvement || connection,activeParticipation/involvement,wanted to send you this message,connection,I got your message,0.6193
Clinical care || statePreferences,statePreferences,preferably a MM/DD/YYYY morning appointment,Clinical care,just a consult type appointment,0.7036
Clinical care || statePreferences,statePreferences,preferably a MM/DD/YYYY morning appointment,Clinical care,make a appointment,0.6609
Clinical care || statePreferences,statePreferences,preferably a MM/DD/YYYY morning appointment,Clinical care,for appointment to see doctor,0.6564
Clinical care || statePreferences,statePreferences,preferably a MM/DD/YYYY morning appointment,Clinical care,appointment to see doctor,0.6525
Clinical care || statePreferences,statePreferences,preferably a MM/DD/YYYY morning appointment,Clinical care,appointment for this week,0.6513
Clinical Care || statePreferences,statePreferences,preferably a MM/DD/YYYY morning appointment,Clinical Care,schedule that appointment,0.6457
Clinical care || statePreferences,statePreferences,preferably a MM/DD/YYYY morning appointment,Clinical care,I have an appointment tomorrow morning,0.6432
Clinical care || statePreferences,statePreferences,preferably a MM/DD/YYYY morning appointment,Clinical care,schedule an appointment,0.6361
Clinical care || statePreferences,statePreferences,preferably a MM/DD/YYYY morning appointment,Clinical care,schedule an appointment,0.6361
Appreciation/Gratitude || activeParticipation/involvement,Appreciation/Gratitude,I appreciate all your help,activeParticipation/involvement,Please help,0.6078
HealthCareAccessAndQuality || SeekingApproval,HealthCareAccessAndQuality,sent to the Org1 pharmacy,SeekingApproval,Can I get it sent to a different pharmacy please?,0.6722
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,I use to get it at the Org1 pharmacy,activeParticipation/involvement,The pharmacy that I used,0.7529
HealthCareAccessAndQuality || SeekingApproval,HealthCareAccessAndQuality,I use to get it at the Org1 pharmacy,SeekingApproval,Can I get it sent to a different pharmacy please?,0.6881
Clinical care || statePreferences,Clinical care,running out of refills,statePreferences,refill asap,0.6679
Clinical care || statePreferences,Clinical care,refill on my lantus,statePreferences,refill asap,0.6644
EconomicStability || HealthCareAccessAndQuality,HealthCareAccessAndQuality,can be sent to Org3,EconomicStability,I am currently working in Org3,0.6113
HealthCareAccessAndQuality || SeekingApproval,HealthCareAccessAndQuality,It can be sent to same pharmacy,SeekingApproval,Can I get it sent to a different pharmacy please?,0.8547
HealthCareAccessAndQuality || SeekingApproval,HealthCareAccessAndQuality,It can be sent to same pharmacy,SeekingApproval,if the doctor can send a prescription,0.6928
HealthCareAccessAndQuality || SeekingApproval,HealthCareAccessAndQuality,It can be sent to same pharmacy,SeekingApproval,can you prescribe one to my pharmacy?,0.6651
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,It can be sent to same pharmacy,activeParticipation/involvement,The pharmacy that I used,0.6047
Clinical care || salutation,salutation,Hi,Clinical care,Hi,1.0
SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,Could you please see,SeekingApproval,could I please get,0.6216
ExploreOptions || SeekingApproval,SeekingApproval,if Dr. Person3 could send it,ExploreOptions,if Dr. Person1 or Dr. Person2 would be able to provide,0.6049
SocialAndCommunityContext || activeParticipation/involvement,SocialAndCommunityContext,My husband just called,activeParticipation/involvement,I called yesterday,0.6091
HealthCareAccessAndQuality || statePreferences,HealthCareAccessAndQuality,refill them locally,statePreferences,refill asap,0.6772
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,refill them locally,activeParticipation/involvement,I need a refill,0.6537
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,refill them locally,activeParticipation/involvement,i need a refill,0.6537
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,refill them locally,activeParticipation/involvement,I need a refill on these medications,0.6315
HealthCareAccessAndQuality || activeParticipation/involvement,HealthCareAccessAndQuality,refill them locally,activeParticipation/involvement,I also need to go to get a refill,0.6287
NeighborhoodAndBuiltEnvironment || expressOpinions,NeighborhoodAndBuiltEnvironment,I have a very difficult time driving,expressOpinions,do not feel comfortable driving,0.6306
Clinical care || EconomicStability,Clinical care,have labs done,EconomicStability,I've paid for my labs,0.6285
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,I wanted to let you know,maintainCommunication,I will let you know,0.6751
Clinical care || EconomicStability,Clinical care,have to schedule something,EconomicStability,to work around due to scheduling,0.7233
Clinical care || EconomicStability,Clinical care,have to schedule something,EconomicStability,my work schedule is very hard,0.6409
Clinical care || EconomicStability,Clinical care,have to schedule something,EconomicStability,due to my work schedule,0.623
Appreciation/Gratitude || activeParticipation/involvement,Appreciation/Gratitude,I appreciate your help,activeParticipation/involvement,Please help,0.6424
activeParticipation/involvement || connection,connection,look forward to hearing from you,activeParticipation/involvement,I look forward to hearing from you,0.9472
EconomicStability || NeighborhoodAndBuiltEnvironment,EconomicStability,I am currently working in Org3,NeighborhoodAndBuiltEnvironment,I am moving to Org2,0.6283
EconomicStability || HealthCareAccessAndQuality,EconomicStability,I am currently working in Org3,HealthCareAccessAndQuality,at Org3,0.6187
EconomicStability || HealthCareAccessAndQuality,EconomicStability,I am currently working in Org3,HealthCareAccessAndQuality,can be sent to Org3,0.6113
EconomicStability || HealthCareAccessAndQuality,EconomicStability,I am currently working in Org3,HealthCareAccessAndQuality,there at Org3,0.608
Clinical care || SocialAndCommunityContext,Clinical care,I came in for my visit,SocialAndCommunityContext,I had a visitor,0.6806
Clinical care || connection,Clinical care,I came in for my visit,connection,I had a wonderful visit,0.6429
Clinical care || salutation,salutation,Hi,Clinical care,Hi,1.0
Clinical care || EconomicStability,Clinical care,discuss my labs,EconomicStability,how much my labs are going to be,0.6096
activeParticipation/involvement || maintainCommunication,activeParticipation/involvement,If you could call me back,maintainCommunication,I will call you back,0.7874
Appreciation/Gratitude || expressOpinions,Appreciation/Gratitude,I'd appreciate it,expressOpinions,I would like,0.6268
EconomicStability || NeighborhoodAndBuiltEnvironment,EconomicStability,My work doesn't allow me to have my cell phone,NeighborhoodAndBuiltEnvironment,I did not have cell service for a good bit,0.6134
EconomicStability || SeekingApproval,EconomicStability,to go work,SeekingApproval,can go get the work done?,0.6161
HealthCareAccessAndQuality || activeParticipation/involvement,activeParticipation/involvement,Need an appointment asap,HealthCareAccessAndQuality,I havent been able to get an appointment,0.7328
Clinical Care || HealthCareAccessAndQuality,Clinical Care,request of a Diagnotic ultrasound,HealthCareAccessAndQuality,an ultrasound at Org1,0.6818
Clinical Care || activeParticipation/involvement,Clinical Care,placed your last order,activeParticipation/involvement,if my order ever came in,0.6351
EconomicStability || HealthCareAccessAndQuality,HealthCareAccessAndQuality,This can be a self pay,EconomicStability,nor do I have the money for self pay,0.6749
activeParticipation/involvement || maintainCommunication,maintainCommunication,Please let me know,activeParticipation/involvement,Please let me know,1.0
activeParticipation/involvement || requestsForOpinion,requestsForOpinion,what would you like to do,activeParticipation/involvement,I would like to,0.6049
Approval/Reinforcement || ApprovalofDecision/Reinforcement,ApprovalofDecision/Reinforcement,I would like to proceed with this,Approval/Reinforcement,proceed with this request,0.7259
ApprovalofDecision/Reinforcement || activeParticipation/involvement,ApprovalofDecision/Reinforcement,I would like to proceed with this,activeParticipation/involvement,Let me know what steps to take from here,0.6588
EconomicStability || HealthCareAccessAndQuality,EconomicStability,nor do I have the money for self pay,HealthCareAccessAndQuality,This can be a self pay,0.6749
EconomicStability || HealthCareAccessAndQuality,EconomicStability,nor do I have the money for self pay,HealthCareAccessAndQuality,This can be a self pay,0.6749
HealthCareAccessAndQuality || activeParticipation/involvement,activeParticipation/involvement,How do I apply for medication assistance?,HealthCareAccessAndQuality,my prescription assistance card,0.6174
Appreciation/Gratitude || activeParticipation/involvement,activeParticipation/involvement,Please help,Appreciation/Gratitude,I appreciate your help,0.6424
Appreciation/Gratitude || activeParticipation/involvement,activeParticipation/involvement,Please help,Appreciation/Gratitude,I appreciate your help,0.6424
Appreciation/Gratitude || activeParticipation/involvement,activeParticipation/involvement,Please help,Appreciation/Gratitude,I appreciate all your help,0.6078
Clinical care || EconomicStability,EconomicStability,my work schedule is very hard,Clinical care,have to schedule something,0.6409
EconomicStability || activeParticipation/involvement,EconomicStability,my work schedule is very hard,activeParticipation/involvement,I need to schedule,0.6237
Clinical care || EconomicStability,EconomicStability,to work around due to scheduling,Clinical care,have to schedule something,0.7233
Clinical care || EconomicStability,EconomicStability,how much my labs are going to be,Clinical care,get labs,0.6994
Clinical care || EconomicStability,EconomicStability,how much my labs are going to be,Clinical care,discuss my labs,0.6096
Approval/Reinforcement || ApprovalofDecision/Reinforcement,Approval/Reinforcement,proceed with this request,ApprovalofDecision/Reinforcement,I would like to proceed with this,0.7259
Approval/Reinforcement || activeParticipation/involvement,Approval/Reinforcement,proceed with this request,activeParticipation/involvement,I wanted to request,0.6122
Clinical Care || inviteCollabration,Clinical Care,in regards of the referral order,inviteCollabration,if you will like to proceed with this referral,0.6366
Clinical Care || SeekingApproval,Clinical Care,in regards of the referral order,SeekingApproval,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,0.6326
Clinical care || expressOpinions,Clinical care,Iâ€™m blacking out,expressOpinions,Iâ€™m not sure,0.6451
Clinical care || expressOpinions,expressOpinions,Iâ€™m not sure,Clinical care,Iâ€™m blacking out,0.6451
Clinical care || expressOpinions,expressOpinions,Iâ€™m not sure,Clinical care,iâ€™ve ran out,0.6285
expressOpinions || statePreferences,statePreferences,I really need this to happen asap,expressOpinions,I need,0.6118
ShareOptions || activeParticipation/involvement,activeParticipation/involvement,Please call if you have any questions!,ShareOptions,or if you have any question you can give me a call,0.6588
Clinical Care || HealthCareAccessAndQuality,Clinical Care,your ultrasound order,HealthCareAccessAndQuality,an ultrasound at Org1,0.6387
Clinical Care || activeParticipation/involvement,Clinical Care,to set up the appointment,activeParticipation/involvement,So I can set up an appointment now,0.7546
activeParticipation/involvement || connection,activeParticipation/involvement,I sent a message,connection,I got your message,0.6576
activeParticipation/involvement || inviteCollabration,activeParticipation/involvement,I sent a message,inviteCollabration,leave a message,0.6074
expressOpinions || statePreferences,expressOpinions,I would like,statePreferences,I would like to have,0.7025
expressOpinions || statePreferences,expressOpinions,I would like,statePreferences,would like to request for you,0.6424
Appreciation/Gratitude || expressOpinions,expressOpinions,I would like,Appreciation/Gratitude,I'd appreciate it,0.6268
Clinical care || inviteCollabration,Clinical care,never received a referral,inviteCollabration,if you will like to proceed with this referral,0.7171
Clinical care || statePreferences,Clinical care,if I can get refills,statePreferences,refill asap,0.7392
expressOpinions || statePreferences,statePreferences,I would like to have,expressOpinions,I would like,0.7025
SeekingApproval || statePreferences,statePreferences,I would like to have,SeekingApproval,Would it be possible to have,0.6159
Clinical care || EconomicStability,Clinical care,get labs,EconomicStability,I've paid for my labs,0.7167
Clinical care || EconomicStability,Clinical care,get labs,EconomicStability,how much my labs are going to be,0.6994
SeekingApproval || activeParticipation/involvement,SeekingApproval,Can I get,activeParticipation/involvement,I need to get,0.6154
SeekingApproval || activeParticipation/involvement,SeekingApproval,Can I get,activeParticipation/involvement,I need to get,0.6154
SeekingApproval || activeParticipation/involvement,SeekingApproval,Can I get,activeParticipation/involvement,I was able to get,0.6108
Clinical care || salutation,salutation,Hi,Clinical care,Hi,1.0
EconomicStability || HealthCareAccessAndQuality,HealthCareAccessAndQuality,I just sent a $30 copay,EconomicStability,No money to pay for copay,0.6475
Clinical care || EconomicStability,Clinical care,the Labs,EconomicStability,I've paid for my labs,0.6323
activeParticipation/involvement || checkingUnderstanding/clarification,checkingUnderstanding/clarification,$427,activeParticipation/involvement,Would I pay half of $427,0.7182
EconomicStability || HealthCareAccessAndQuality,HealthCareAccessAndQuality,at Org3,EconomicStability,I am currently working in Org3,0.6187
activeParticipation/involvement || inviteCollabration,inviteCollabration,if you will like to proceed with this referral,activeParticipation/involvement,get me a referral?,0.7537
Clinical care || inviteCollabration,inviteCollabration,if you will like to proceed with this referral,Clinical care,send over a referral,0.7356
Clinical care || inviteCollabration,inviteCollabration,if you will like to proceed with this referral,Clinical care,never received a referral,0.7171
SeekingApproval || inviteCollabration,inviteCollabration,if you will like to proceed with this referral,SeekingApproval,CAN A REFERRAL BE SENT OUT TO GET THAT DONE?,0.6463
Clinical Care || inviteCollabration,inviteCollabration,if you will like to proceed with this referral,Clinical Care,in regards of the referral order,0.6366
ShareOptions || activeParticipation/involvement,ShareOptions,or if you have any question you can give me a call,activeParticipation/involvement,Please call if you have any questions!,0.6588
ExploreOptions || ShareOptions,ShareOptions,or if you have any question you can give me a call,ExploreOptions,or maybe if she can give me a call,0.6168
EconomicStability || activeParticipation/involvement,EconomicStability,I would pay half,activeParticipation/involvement,Would I pay half of $427,0.6986
activeParticipation/involvement || checkingUnderstanding/clarification,activeParticipation/involvement,Would I pay half of $427,checkingUnderstanding/clarification,The $427 is the whole price,0.7314
activeParticipation/involvement || checkingUnderstanding/clarification,activeParticipation/involvement,Would I pay half of $427,checkingUnderstanding/clarification,$427,0.7182
EconomicStability || activeParticipation/involvement,activeParticipation/involvement,Would I pay half of $427,EconomicStability,I would pay half,0.6986
Clinical care || salutation,salutation,Hi,Clinical care,Hi,1.0
EconomicStability || HealthCareAccessAndQuality,EconomicStability,didn''t have the $600 to pay,HealthCareAccessAndQuality,I will pay the $600 cash payment,0.6408
expressOpinions || statePreferences,statePreferences,would like to request for you,expressOpinions,I would like,0.6424
SeekingApproval || activeParticipation/involvement,activeParticipation/involvement,I was able to get,SeekingApproval,Can I get,0.6108
SeekingApproval || activeParticipation/involvement,SeekingApproval,Would you please send,activeParticipation/involvement,please send to email,0.6426
HealthCareAccessAndQuality || activeParticipation/involvement,activeParticipation/involvement,The pharmacy that I used,HealthCareAccessAndQuality,I no longer use that pharmacy,0.7803
HealthCareAccessAndQuality || activeParticipation/involvement,activeParticipation/involvement,The pharmacy that I used,HealthCareAccessAndQuality,I use to get it at the Org1 pharmacy,0.7529
HealthCareAccessAndQuality || activeParticipation/involvement,activeParticipation/involvement,The pharmacy that I used,HealthCareAccessAndQuality,My pharmacy is the Org1,0.6638
HealthCareAccessAndQuality || activeParticipation/involvement,activeParticipation/involvement,The pharmacy that I used,HealthCareAccessAndQuality,Org1 is the pharmacy I use,0.652
HealthCareAccessAndQuality || activeParticipation/involvement,activeParticipation/involvement,The pharmacy that I used,HealthCareAccessAndQuality,Brookshires on hwy 155 is the pharmacy I use,0.6486
HealthCareAccessAndQuality || activeParticipation/involvement,activeParticipation/involvement,The pharmacy that I used,HealthCareAccessAndQuality,I use Org1 pharmacy in Org1,0.6387
HealthCareAccessAndQuality || activeParticipation/involvement,activeParticipation/involvement,The pharmacy that I used,HealthCareAccessAndQuality,It can be sent to same pharmacy,0.6047
Clinical care || salutation,salutation,Hi,Clinical care,Hi,1.0
Clinical care || statePreferences,Clinical care,a visit to get a refill,statePreferences,refill asap,0.7052
Clinical care || build trust,Clinical care,medicine has helped me tremendously,build trust,That helps a lot,0.6176
SeekingApproval || statePreferences,SeekingApproval,is it possible to get an interim refill?,statePreferences,refill asap,0.6997
activeParticipation/involvement || checkingUnderstanding/clarification,checkingUnderstanding/clarification,The $427 is the whole price,activeParticipation/involvement,Would I pay half of $427,0.7314
ExploreOptions || maintainCommunication,maintainCommunication,she will be contacting you,ExploreOptions,or maybe if she can give me a call,0.6723
EconomicStability || expressOpinions,expressOpinions,I canâ€™t seem,EconomicStability,I canâ€™t afford,0.755
NeighborhoodAndBuiltEnvironment || expressOpinions,expressOpinions,I canâ€™t seem,NeighborhoodAndBuiltEnvironment,canâ€™t get there,0.7249
EconomicStability || expressOpinions,expressOpinions,I canâ€™t seem,EconomicStability,I canâ€™t take off the time to come in,0.6761
HealthCareAccessAndQuality || expressOpinions,expressOpinions,I canâ€™t seem,HealthCareAccessAndQuality,I canâ€™t sleep,0.6483
activeParticipation/involvement || connection,activeParticipation/involvement,I look forward to hearing from you,connection,look forward to hearing from you,0.9472
activeParticipation/involvement || connection,activeParticipation/involvement,I look forward to hearing from you,connection,Look forward to seeing you,0.6608
SocialAndCommunityContext || connection,connection,I had a wonderful visit,SocialAndCommunityContext,I had a visitor,0.6591
Clinical care || connection,connection,I had a wonderful visit,Clinical care,I came in for my visit,0.6429
Clinical care || connection,connection,I had a wonderful visit,Clinical care,I had a visit las,0.6388
Clinical care || connection,connection,I had a wonderful visit,Clinical care,report of my last visit,0.624
ExploreOptions || maintainCommunication,ExploreOptions,or maybe if she can give me a call,maintainCommunication,she will be contacting you,0.6723
ExploreOptions || ShareOptions,ExploreOptions,or maybe if she can give me a call,ShareOptions,or if you have any question you can give me a call,0.6168
Clinical care || checkingUnderstanding/clarification,checkingUnderstanding/clarification,Please see attached letter,Clinical care,Please see attached letter,1.0
Clinical Care || activeParticipation/involvement,activeParticipation/involvement,So I can set up an appointment now,Clinical Care,to set up the appointment,0.7546
