anchor_text,anchor_label,neighbor_text,neighbor_label,similarity,method,level,pair_key,example_hash
Can I go before,Information-Seeking,Where can I go and are u recommending for me,PATIENT_PARTNERSHIP,0.6195031105444816,lsa,code,Information-Seeking :: PATIENT_PARTNERSHIP,e5b777c1841f96ac1c522d3fc1c804afd6f09886
that's why I was concerned,Socioemotional_/_Empathy,that why I take the baby aspirin,Information-Giving,0.7178579198207378,lsa,code,Socioemotional_/_Empathy :: Information-Giving,2479d28bc4d2870e8f273bc8dc0310d845333fe1
that's why I was concerned,Socioemotional_/_Empathy,That's why i asked if was made on the blood draw that was made,Information-Giving,0.6834198662182736,lsa,code,Socioemotional_/_Empathy :: Information-Giving,32707c8dea8278368dc0418c398f4aa9c61a4bf5
that's why I was concerned,Socioemotional_/_Empathy,Is the year loaded in is that why?,PATIENT_PARTNERSHIP,0.5945633092983874,lsa,code,Socioemotional_/_Empathy :: PATIENT_PARTNERSHIP,1c06e848330bc957758a5bf8dba90a75d673ccfb
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Sorry to bother,PATIENT_PARTNERSHIP,Sorry,PROVIDER_PARTNERSHIP,0.7144570498515986,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,17626b83e20558499573847b7e65be3bad9f5da7
Sorry to bother,PATIENT_PARTNERSHIP,I'm sorry,Socioemotional_/_Empathy,0.7144570498515986,lsa,code,PATIENT_PARTNERSHIP :: Socioemotional_/_Empathy,2a56d0f5fc55e41bbbb72ae7fe56e996a6555d6c
Sorry to bother,PATIENT_PARTNERSHIP,Sorry to hear this is happening,Socioemotional_/_Empathy,0.6355106024553607,lsa,code,PATIENT_PARTNERSHIP :: Socioemotional_/_Empathy,3b0bf4e7f194a0a86ce0d36bee2ddceb82bcb358
but I am still not understanding the timing of my blood work,Information-Seeking,I recently had a bunch of blood work entered,Information-Giving,0.5642640978980511,lsa,code,Information-Seeking :: Information-Giving,79e1a1be6a7c6108f48f71f519d6b5a0f1f6232b
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
when I went to get blood work,Information-Giving,Do you usually get blood work before restarting?,Information-Seeking,0.6579572087153707,lsa,code,Information-Giving :: Information-Seeking,1773cfe0d23d63aa8db922a5528de3f607f1997a
But they did it without differential?,Information-Giving,Did they respond back,PATIENT_PARTNERSHIP,0.646342540934672,lsa,code,Information-Giving :: PATIENT_PARTNERSHIP,c03acd50f55203eb1c31b5228896ee6e250df1b8
The CBC was done with a manual diff,Information-Giving,Cbc was left out?,Information-Seeking,0.6493704359748256,lsa,code,Information-Giving :: Information-Seeking,4bd51a3408c111409905d4cbd284accb0400f8c2
I hope that helps,PROVIDER_PARTNERSHIP,Hope this helps,Socioemotional_/_Empathy,0.8148211473407676,lsa,code,PROVIDER_PARTNERSHIP :: Socioemotional_/_Empathy,5c917e3f1b26f3e46a4e8a69c3c6b3aed41873e1
I hope that helps,PROVIDER_PARTNERSHIP,I hope this message finds you,PATIENT_PARTNERSHIP,0.5834104881808059,lsa,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,186393887b525cb20ecea7fab753ed6312858af4
I hope that helps,PROVIDER_PARTNERSHIP,I hope this email finds you well,PATIENT_PARTNERSHIP,0.5594104105751982,lsa,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,a859b9cc36a531bed8f77f5971c0e4830759c0f1
", let me know if you have any other questions or concerns",PROVIDER_Shared-Decision_Making,Let me know if you have any other questions,PROVIDER_PARTNERSHIP,0.9714827765581024,lsa,code,PROVIDER_Shared-Decision_Making :: PROVIDER_PARTNERSHIP,772359c6b9e1913ed7bfad1d563a556c4dbbd334
", let me know if you have any other questions or concerns",PROVIDER_Shared-Decision_Making,let me know if you have any issues !,PROVIDER_PARTNERSHIP,0.8614639329699986,lsa,code,PROVIDER_Shared-Decision_Making :: PROVIDER_PARTNERSHIP,e3c5faf75b4cf3ba0b0287530bf8e91874e05a15
", let me know if you have any other questions or concerns",PROVIDER_Shared-Decision_Making,Let me know if you have any issues with it like rashes or diarrhea,PROVIDER_PARTNERSHIP,0.8072298888982973,lsa,code,PROVIDER_Shared-Decision_Making :: PROVIDER_PARTNERSHIP,79a764e53e92cff748ad01aa5421286750a3c15b
", let me know if you have any other questions or concerns",PROVIDER_Shared-Decision_Making,"Any other issues, let me know",PROVIDER_PARTNERSHIP,0.7579653723602569,lsa,code,PROVIDER_Shared-Decision_Making :: PROVIDER_PARTNERSHIP,ef4ef0367a6dcbc5a9ce13383fc56e5e22468b7b
", let me know if you have any other questions or concerns",PROVIDER_Shared-Decision_Making,Let me know if any issues,PROVIDER_PARTNERSHIP,0.7294627185335459,lsa,code,PROVIDER_Shared-Decision_Making :: PROVIDER_PARTNERSHIP,94fbcd270b4a063aa36cf9c9844ef3a299d45581
Thanks,PROVIDER_PARTNERSHIP,Thanks,PATIENT_PARTNERSHIP,0.9999999999999998,lsa,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,7913926af93a19035ddf7420a7920d3f0c62fc13
Thanks,PROVIDER_PARTNERSHIP,Thanks,PATIENT_PARTNERSHIP,0.9999999999999998,lsa,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,7913926af93a19035ddf7420a7920d3f0c62fc13
Thanks,PROVIDER_PARTNERSHIP,Thanks,PATIENT_PARTNERSHIP,0.9999999999999998,lsa,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,7913926af93a19035ddf7420a7920d3f0c62fc13
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
I am all set,Information-Giving,You  should be all set.,PROVIDER_PARTNERSHIP,0.6753842093797657,lsa,code,Information-Giving :: PROVIDER_PARTNERSHIP,45a6cc4f975d58ccf8787400a06be19d34d50a71
I am all set,Information-Giving,You should be all set,PROVIDER_PARTNERSHIP,0.6753842093797657,lsa,code,Information-Giving :: PROVIDER_PARTNERSHIP,c21c3c382b54dd1c47200452f9a6c8043bcb0f74
Have a great day too!,PROVIDER_PARTNERSHIP,Great,PATIENT_PARTNERSHIP,0.7004231844242877,lsa,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,c2dd6c980a15442ea6b53ac868f832b1c47c6fd8
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
if it would be safe for me to get a whooping cough shot,Information-Seeking,Be safe,PATIENT_PARTNERSHIP,0.6550720304722085,lsa,code,Information-Seeking :: PATIENT_PARTNERSHIP,fae4903dab52251da5dae999143997b134f80216
if it would be safe for me to get a whooping cough shot,Information-Seeking,Please let me know if the two meds will be ok and safe for me to get the vaccine,PATIENT_SHARED-DECISION_MAKING,0.569875296418914,lsa,code,Information-Seeking :: PATIENT_SHARED-DECISION_MAKING,623467b608174327301207171d523072bf7ae7c1
as well as a flu shot) while taking Ibrance and my other meds,Information-Seeking,being on I Person3 and my other meds,Information-Giving,0.5674773748417669,lsa,code,Information-Seeking :: Information-Giving,64ff578f39abb9dfdbcc0aee5d3339bb221f9f3e
You were going to check with the pharmacist,PATIENT_PARTNERSHIP,She instructed me to check with you,Information-Giving,0.6051867888379584,lsa,code,PATIENT_PARTNERSHIP :: Information-Giving,7d96b289baee11dcc5acbf349daa2176052b49a4
Did they respond back,PATIENT_PARTNERSHIP,But they did it without differential?,Information-Giving,0.646342540934672,lsa,code,PATIENT_PARTNERSHIP :: Information-Giving,eff4c67adf0b57f112338bd72bbed400b0584ee7
Did they respond back,PATIENT_PARTNERSHIP,I did notify Dr. Kluger,Information-Giving,0.5627002372498764,lsa,code,PATIENT_PARTNERSHIP :: Information-Giving,af47a88f4e572b7f027eb672832b0b9f1909850f
If it is ok can I have those shots at LOCATION,Information-Seeking_SDOH,have it a LOCATION,Information-Giving_SDOH,0.5863918648396703,lsa,code,Information-Seeking_SDOH :: Information-Giving_SDOH,9394d59b9214e0c9a6bdcd71b9e5f222419d5773
Thank you,PATIENT_PARTNERSHIP,Thank you,PROVIDER_PARTNERSHIP,0.9999999999999998,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,9f3465c6620316a19a96086d867ce22197ae9757
Thank you,PATIENT_PARTNERSHIP,Thank you,PROVIDER_PARTNERSHIP,0.9999999999999998,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,9f3465c6620316a19a96086d867ce22197ae9757
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,Information-Giving,MM/DD/YYYY after 230pm,PATIENT_PARTNERSHIP,0.79558593303854,lsa,code,Information-Giving :: PATIENT_PARTNERSHIP,0eafcb9447dad098072f09a3110efb25e12d4b62
I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,Information-Giving,Can i change my MM/DD/YYYY appointment to the MM/DD/YYYY,Information-Seeking,0.7866480166637333,lsa,code,Information-Giving :: Information-Seeking,da2ff066ad34132644bfd69df48e3a7b26af884f
just checking to see if it is ok to continue this round of Ibrance?,Information-Seeking,Just checking,PATIENT_PARTNERSHIP,0.5504770526998659,lsa,code,Information-Seeking :: PATIENT_PARTNERSHIP,b99e0d27c18cfdbcc92a4b2cea772f1e4435f471
"Thank you,",PATIENT_PARTNERSHIP,Thank you,PROVIDER_PARTNERSHIP,0.9999999999999998,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,ad10c05d96dd04f845a6b73a9df311c409738690
"Thank you,",PATIENT_PARTNERSHIP,Thank you,PROVIDER_PARTNERSHIP,0.9999999999999998,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,ad10c05d96dd04f845a6b73a9df311c409738690
", I am checking with Dr. Person2 on the vaccine",Information-Giving_SDOH,The schedulers were checking with Dr Person2 on MM/DD/YYYY,Information-Giving,0.6983592163245093,lsa,code,Information-Giving_SDOH :: Information-Giving,d76c248be7c6599463d8711e8c759c64cac4aeae
", I am checking with Dr. Person2 on the vaccine",Information-Giving_SDOH,I am already scheduled to meet with Dr  Person2 on the MM/DD/YYYY @10:30,Information-Giving,0.6516445042567063,lsa,code,Information-Giving_SDOH :: Information-Giving,6edc0ea30ef81ee1ece672adb07c2de26cf4352e
", I am checking with Dr. Person2 on the vaccine",Information-Giving_SDOH,Confirmed with Dr. Person2,Information-Giving,0.640836045299313,lsa,code,Information-Giving_SDOH :: Information-Giving,695c70e9070e32fcf58d7dfe71144724e4a2ae2e
", I am checking with Dr. Person2 on the vaccine",Information-Giving_SDOH,Checked with Dr Person2,Information-Giving,0.5740283839432154,lsa,code,Information-Giving_SDOH :: Information-Giving,4fed08871c46a498ff462fa366469b20135e063d
", I am checking with Dr. Person2 on the vaccine",Information-Giving_SDOH,Yes reviewed with Dr Person2,Information-Giving,0.5649620864013022,lsa,code,Information-Giving_SDOH :: Information-Giving,6d74e8b41bb14341729dc294a793b96aac3f7fd5
we do not give the whooping cough (tdap) vaccine here,Information-Giving_SDOH,We do not have  a comparison for the CEA,Information-Giving,0.6363778571443167,lsa,code,Information-Giving_SDOH :: Information-Giving,2539cc25957c436653baaff9fe03dd8ba1dbefa7
we do not give the whooping cough (tdap) vaccine here,Information-Giving_SDOH,Unfortunately  we do not have control over visitor restrictions in the hospital,Information-Giving,0.5869033324854014,lsa,code,Information-Giving_SDOH :: Information-Giving,79cfbe8105e73260af8eb505db41f0010aee17db
we can give you a flu vaccine next time you come,Information-Giving,we can definitely give you some time to heal first,PROVIDER_Shared-Decision_Making,0.7338952455571779,lsa,code,Information-Giving :: PROVIDER_Shared-Decision_Making,c483d240242069a14523946692250d0082f6dd41
Thank you,PATIENT_PARTNERSHIP,Thank you,PROVIDER_PARTNERSHIP,0.9999999999999998,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,9f3465c6620316a19a96086d867ce22197ae9757
Thank you,PATIENT_PARTNERSHIP,Thank you,PROVIDER_PARTNERSHIP,0.9999999999999998,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,9f3465c6620316a19a96086d867ce22197ae9757
I will get the flu shot when I come in next time,Information-Giving,when do I have to come in next for a check up?,Information-Seeking,0.585026168277284,lsa,code,Information-Giving :: Information-Seeking,a8b2242fbdf626af6adb44595f7f2e5627c311be
being on I Person3 and my other meds,Information-Giving,as well as a flu shot) while taking Ibrance and my other meds,Information-Seeking,0.5674773748417669,lsa,code,Information-Giving :: Information-Seeking,1ef27714192f8fedeb2a5568078f0625b57f87fd
If so I can ask my Primary if I can get it when I see her,Information-Seeking,I can see if we can get you rescheduled,Information-Giving,0.5837691703281805,lsa,code,Information-Seeking :: Information-Giving,198b31a4e3738d4e000d0b66e3a97f4adf536519
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
Hi,PATIENT_PARTNERSHIP,Hi,PROVIDER_PARTNERSHIP,1.0,lsa,code,PATIENT_PARTNERSHIP :: PROVIDER_PARTNERSHIP,01521959655193bdf14757178df2ee1eda5bb531
I am due to have a cat scan and a bone scan at,Information-Giving_SDOH,Iwas scheduled for a cat scan and bone scan through the VA A few weeks ago,Information-Giving,0.6747100894384407,lsa,code,Information-Giving_SDOH :: Information-Giving,f825d963f42eeec29982679705f5251837df6f37
I am due to have a cat scan and a bone scan at,Information-Giving_SDOH,"CAT scan for chest, abdomen, pelvic",Information-Giving,0.6078831860458914,lsa,code,Information-Giving_SDOH :: Information-Giving,5b2ec12d8b17789d725aa35fe857ed231fe46433
I am due to have a cat scan and a bone scan at,Information-Giving_SDOH,"I had to cancel my appointments for a cat scan and bone scan  Scheduled for this MM/DD/YYYY, MM/DD/YYYY",Information-Giving,0.5747990153080512,lsa,code,Information-Giving_SDOH :: Information-Giving,ca8cdd0fb2f0a05cf8d72334f2b125a03fdadb35
Hi there,PROVIDER_PARTNERSHIP,Hi,PATIENT_PARTNERSHIP,0.7954416275024414,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,54e77e41aaa7e0fa7f752aa3eb69ea6ff0f77255
In person or telemed?,PROVIDER_PARTNERSHIP,We can either schedule for in person or via telehealth,PROVIDER_Shared-Decision_Making,0.6036554574966431,sbert,code,PROVIDER_PARTNERSHIP :: PROVIDER_Shared-Decision_Making,19435c535f5bea3ed00dad3fc217f7214db5bf4e
be happy to,PROVIDER_PARTNERSHIP,Hope this finds you healthy and happy,PATIENT_PARTNERSHIP,0.5671862959861755,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,0f23a5824a2a6ec7a5539d75e944cd65310823a6
We need to make an office visit,Information-Giving_SDOH,Or no need for an office visit?,PATIENT_SHARED-DECISION_MAKING,0.6821954846382141,sbert,code,Information-Giving_SDOH :: PATIENT_SHARED-DECISION_MAKING,d717fadb7dbb32c2cb52919fc12402de08af1f55
We need to make an office visit,Information-Giving_SDOH,if not reach out to our office!,Information-Giving,0.6119804382324219,sbert,code,Information-Giving_SDOH :: Information-Giving,1cc4703f862dc64bae530344ce66bd9c602d0e75
We need to make an office visit,Information-Giving_SDOH,how can i get this form to your office?,Information-Seeking_SDOH,0.5642628073692322,sbert,code,Information-Giving_SDOH :: Information-Seeking_SDOH,462613fe7ace16c640359fe216ac51508f9a4aca
Thank you,PROVIDER_PARTNERSHIP,Thank you,PATIENT_PARTNERSHIP,1.0000005960464478,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,a5cb68f1fdc3f26ed6d0637226de86854893c897
Thank you,PROVIDER_PARTNERSHIP,Thank you,PATIENT_PARTNERSHIP,1.0000005960464478,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,a5cb68f1fdc3f26ed6d0637226de86854893c897
Thank you,PROVIDER_PARTNERSHIP,Thank you,PATIENT_PARTNERSHIP,1.0000005960464478,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,a5cb68f1fdc3f26ed6d0637226de86854893c897
Thank you,PROVIDER_PARTNERSHIP,thank you,PATIENT_PARTNERSHIP,1.0000005960464478,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,146c570936b7543eac0300883df2288dd74a6d34
Thank you,PROVIDER_PARTNERSHIP,Thank you,PATIENT_PARTNERSHIP,1.0000005960464478,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,a5cb68f1fdc3f26ed6d0637226de86854893c897
Greetings,PROVIDER_PARTNERSHIP,Greetings,PATIENT_PARTNERSHIP,1.000000238418579,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,e350034f3505f448aa106036345dd088163859a8
Greetings,PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,0.699611485004425,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,1feb3de1ff8b5b1cf5d5c46bc82de5cef7a55331
Greetings,PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,0.699611485004425,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,1feb3de1ff8b5b1cf5d5c46bc82de5cef7a55331
Greetings,PROVIDER_PARTNERSHIP,Hello,PATIENT_PARTNERSHIP,0.699611485004425,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,1feb3de1ff8b5b1cf5d5c46bc82de5cef7a55331
Please send to,Information-Giving,I will also send it via email,PROVIDER_PARTNERSHIP,0.6401464343070984,sbert,code,Information-Giving :: PROVIDER_PARTNERSHIP,87f01dacb0aac62e41f38bd3c4d72956dc6941de
this was faxed,Information-Giving,Did you receive the fax from Dr. Person1?,PATIENT_PARTNERSHIP,0.5654322504997253,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,58dbb45f20c3fe0ba84935385c3af181983c520d
Take care,PROVIDER_PARTNERSHIP,Take care,PATIENT_PARTNERSHIP,1.0000003576278689,sbert,code,PROVIDER_PARTNERSHIP :: PATIENT_PARTNERSHIP,d71de9d5d2c7dd91ad1bcb40c3d421d4eb0a37d2
sent an order for a new PET scan,Information-Giving_SDOH,"Could you please send the pet scan report to Person1 , doctor Person2 assistant",Information-Giving,0.793782114982605,sbert,code,Information-Giving_SDOH :: Information-Giving,54ebfa87e7c9eb68fa75c1a031ea7accdf2781d5
sent an order for a new PET scan,Information-Giving_SDOH,Please be sure to also send the disc of the PET scan images or bring them with you to your appointment,Information-Giving,0.7721730470657349,sbert,code,Information-Giving_SDOH :: Information-Giving,2e7b87e04798bc51424fb764b79d737d770e2ecc
sent an order for a new PET scan,Information-Giving_SDOH,Could you please cancel my PET and CT scans ordered by Dr. Person2 for this week,PATIENT_PARTNERSHIP,0.694997251033783,sbert,code,Information-Giving_SDOH :: PATIENT_PARTNERSHIP,f463a34a295d6a2f66e61241b99ce495f2f41b3d
sent an order for a new PET scan,Information-Giving_SDOH,They have asked if we can send the PET report and scans to them beforehand,Information-Giving,0.6933441162109375,sbert,code,Information-Giving_SDOH :: Information-Giving,f67fd8276b3b32edcbf9cbc348f29d64d8e65518
sent an order for a new PET scan,Information-Giving_SDOH,Do you know the reasoning you had this PET scan does and which doctor ordered it?,Information-Seeking,0.6884222626686096,sbert,code,Information-Giving_SDOH :: Information-Seeking,44cabc1346c7373b5c5be1f6ae22c6b8328c2e27
Please advise me how to submit this to,Information-Seeking,Please let me know when submitted,PATIENT_PARTNERSHIP,0.6247461438179016,sbert,code,Information-Seeking :: PATIENT_PARTNERSHIP,00cea32dd2ca05f3f0bcda24ac417711f3190547
if you can assist me in doing that,Information-Seeking,Let me know if I can help you with anything else,PROVIDER_Shared-Decision_Making,0.6114929914474487,sbert,code,Information-Seeking :: PROVIDER_Shared-Decision_Making,b66d2680a7b54a96301b8139f62dc75a51eb8d38
This should ok,PATIENT_SHARED-DECISION_MAKING,That will work,PATIENT_PARTNERSHIP,0.6012188792228699,sbert,code,PATIENT_SHARED-DECISION_MAKING :: PATIENT_PARTNERSHIP,5f08021b19d2f7e379881ae1628ca58720b0f257
This should ok,PATIENT_SHARED-DECISION_MAKING,Let me know if this will not work,PATIENT_PARTNERSHIP,0.5572013854980469,sbert,code,PATIENT_SHARED-DECISION_MAKING :: PATIENT_PARTNERSHIP,bfdeeb6584e473196879d87f2d8dbe14db9d1cd0
please call,Information-Giving,I completely forgot to let you know we wouldn't be calling,Socioemotional_/_Empathy,0.6067199110984802,sbert,code,Information-Giving :: Socioemotional_/_Empathy,94f7bf63ddc22e276219da4a5db2abaed52c5511
please call,Information-Giving,Would one of you be able to give me a call this morning?,PATIENT_PARTNERSHIP,0.6030635237693787,sbert,code,Information-Giving :: PATIENT_PARTNERSHIP,766e4c9f931c6af6cb1a5a49d25668361616fad4
let them know that you have a prescription for a PET scan,Information-Giving,Do you know the reasoning you had this PET scan does and which doctor ordered it?,Information-Seeking,0.6753873825073242,sbert,code,Information-Giving :: Information-Seeking,e05b6aa1ac069e82261c6139c4f8effd1d99156a
let them know that you have a prescription for a PET scan,Information-Giving,Should we bring forward the PET scans planned for MM/DD/YYYY or defer them until after the treatment has ended?,PATIENT_SHARED-DECISION_MAKING,0.6316252946853638,sbert,code,Information-Giving :: PATIENT_SHARED-DECISION_MAKING,85825234037578dee8e15d27bb0a7b7b689cab38
have it a LOCATION,Information-Giving_SDOH,please have them send it to us at,Information-Giving,0.5614433884620667,sbert,code,Information-Giving_SDOH :: Information-Giving,7ae5f216661c83a17f34003b215011091ed9b8bc
had an appt w,Information-Giving,Unfortunately I worked last night and came home this morning and fell asleep causing me to miss my appt today,Information-Giving_SDOH,0.5766492486000061,sbert,code,Information-Giving :: Information-Giving_SDOH,f307a3c572c05017fad6d5af29aa588d266a29ad
he would order blood tests,Information-Giving,For my upcoming visit I don see any blood test required?,Information-Seeking,0.5521506667137146,sbert,code,Information-Giving :: Information-Seeking,09c75bf9fae5e3ccfe0c16b1923807608fd1a1a8
