anchor_text,anchor_label,neighbor_text,neighbor_label,similarity,method,level,pair_key,example_hash
Does Dr. Person3 want Person1 to continue on,Drugs,If Dr. Person1 then certainly ok.,Approval/Reinforcement,0.689336359500885,sbert,subcode,Drugs :: Approval/Reinforcement,2761f5f84e64f0cfc9cf47980ce5498e202a1c89
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Drugs,MM/DD/YYYY is good!,Approval/Reinforcement,0.6832324266433716,sbert,subcode,Drugs :: Approval/Reinforcement,91be70605ee75558e271c38b42b8ded1ccde4248
just checking to see if it is ok to continue this round of Ibrance?,Drugs,"Per Person1, as long as you are feeling ok you can go ahead and start Ibrance today!",Approval/Reinforcement,0.666191577911377,sbert,subcode,Drugs :: Approval/Reinforcement,b84f36c1a2e8142ed460986ee4c943125d54a6dd
if it would be safe for me to get a whooping cough shot,Drugs,it is fine to get the vaccine,Approval/Reinforcement,0.6525857448577881,sbert,subcode,Drugs :: Approval/Reinforcement,d8cd1011c2930d88acf735f01297cf02854957e8
That is MM/DD/YYYY I'm supposed to start my next round of Ibrance??,Drugs,"Per Person1, as long as you are feeling ok you can go ahead and start Ibrance today!",Approval/Reinforcement,0.6484701037406921,sbert,subcode,Drugs :: Approval/Reinforcement,436fc4a0000dccd19b0bacb8187a62fc358665ff
Dr. B recommends Metamucil,Drugs,give Dr. Person1 Dr. Person2 cell  phone,Care_Coordination,0.6235458956356511,lsa,subcode,Drugs :: Care_Coordination,d591d7fcc539fd2e2f93e5b083ebffd9ca8c1c0b
has been taking Oxycodone,Drugs,Yes a referral has been placed for genetics,Care_Coordination,0.5980296451127177,lsa,subcode,Drugs :: Care_Coordination,27bff69f2ecf1fe6f4920bf2e375f19ae0610d19
Dr. B recommends Metamucil,Drugs,Dr. Person4 was speaking with Dr. Person5,Care_Coordination,0.58609144979732,lsa,subcode,Drugs :: Care_Coordination,3cb4bfc992a7e1ea8df4a2f34ea501c574c85308
Does Dr. Person3 want Person1 to continue on,Drugs,Dr. Person2 is involved in my treatment,Care_Coordination,0.689014196395874,sbert,subcode,Drugs :: Care_Coordination,7924a336aece97ace50ef723e3357b4ef6a6dece
take care of these prescriptions,Drugs,They are ok to order but need your prescription,Care_Coordination,0.6845090985298157,sbert,subcode,Drugs :: Care_Coordination,cb92984128af324e362ce4b6caf3162b35d8d0e6
Person3 is tolerating all meds well and following directions,Drugs,Dr. Person2 is involved in my treatment,Care_Coordination,0.6208613514900208,sbert,subcode,Drugs :: Care_Coordination,54e9298ec88c29f133d21c9361e25252e2a17845
Person3 is tolerating all meds well and following directions,Drugs,It looks like Dr. Person2 was ok with you waiting til  MM/DD/YYYY to start the new medication,Care_Coordination,0.6122137904167175,sbert,subcode,Drugs :: Care_Coordination,bd2f12e6e32f152ff14654732382298c030f1133
Person3 is tolerating all meds well and following directions,Drugs,Dr. Person1 has the final word regarding my treatments and regimens,Care_Coordination,0.6100609302520752,sbert,subcode,Drugs :: Care_Coordination,b6d1929642fbbbbf7acc55556470905c1dc14725
take care of these prescriptions,Drugs,Take care,Connection,0.90105225724013,lsa,subcode,Drugs :: Connection,d40c4a273d4da9562cf68b5b3ed25c08b2b665e9
take care of these prescriptions,Drugs,Take care,Connection,0.90105225724013,lsa,subcode,Drugs :: Connection,d40c4a273d4da9562cf68b5b3ed25c08b2b665e9
if it would be safe for me to get a whooping cough shot,Drugs,Be safe,Connection,0.6550720304722085,lsa,subcode,Drugs :: Connection,5b679adddde1b99ec359d0d7ef0a963f388ad7b5
take care of these prescriptions,Drugs,Take care,Connection,0.6254304276223819,tdidf,subcode,Drugs :: Connection,d40c4a273d4da9562cf68b5b3ed25c08b2b665e9
take care of these prescriptions,Drugs,Take care,Connection,0.6254304276223819,tdidf,subcode,Drugs :: Connection,d40c4a273d4da9562cf68b5b3ed25c08b2b665e9
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Drugs,Happy MM/DD/YYYY!,Connection,0.5767740468566072,tdidf,subcode,Drugs :: Connection,48948e8011043d95c980c24ed021cea6689d171c
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Drugs,I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,Diagnostics,0.8247683427269945,lsa,subcode,Drugs :: Diagnostics,277fc0ab3bb86692163a8d31ba3ea48c53c0079a
work down to lowest usage Oxy rapid w/o dealing w break through pain,Drugs,13.4 down to 10.6,Diagnostics,0.6965100701884477,lsa,subcode,Drugs :: Diagnostics,0e66abcb28d979aefae01874960d93baee89589a
work down to lowest usage Oxy rapid w/o dealing w break through pain,Drugs,PSA came way down to 1.91,Diagnostics,0.5990246265965291,lsa,subcode,Drugs :: Diagnostics,4ded1556216a98e1a70892b84ed199ff813924b7
he would take over this RX,Drugs,he would order blood tests,Diagnostics,0.5672132411609436,lsa,subcode,Drugs :: Diagnostics,c581077997764d51a9603725bb435d0b201cb9b8
he got  30 tablets,Drugs,you got it drawn prior,Diagnostics,0.5644945253804304,lsa,subcode,Drugs :: Diagnostics,d8e0564b0f4e01443854684e1713db3e9d33a955
how many a day is he taking,Drugs,are you taking him for repeat labs and urine today or tomorrow?,Diagnostics,0.6023111939430237,sbert,subcode,Drugs :: Diagnostics,5cfe9e66453b7429af09d9eeb7d4f3ce8e2b5549
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Drugs,I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,Diagnostics,0.5524894870095117,tdidf,subcode,Drugs :: Diagnostics,277fc0ab3bb86692163a8d31ba3ea48c53c0079a
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Drugs,I put you off work from MM/DD/YYYY to MM/DD/YYYY,Economic_stability,0.7689408341076132,lsa,subcode,Drugs :: Economic_stability,d207d9cea3b7dd261b578d33d3538bd398f2bd40
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Drugs,I put you off work from MM/DD/YYYY to MM/DD/YYYY,Economic_stability,0.6596776247024536,sbert,subcode,Drugs :: Economic_stability,d207d9cea3b7dd261b578d33d3538bd398f2bd40
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Drugs,rec'd a notice MM/DD/YYYY,General_information,0.8661102394774173,lsa,subcode,Drugs :: General_information,fb8011d48ea938de6100c398540429298bfeb914
he got  30 tablets,Drugs,I did not realize he got a promotion,General_information,0.6670884374370374,lsa,subcode,Drugs :: General_information,7d69731cbe796f6c29bca668804c5e46aabb8ba3
has been taking Oxycodone,Drugs,It has been 2 years since my neck surgery,General_information,0.597815671858646,lsa,subcode,Drugs :: General_information,c6866538ee7e7a1d3b3d80e382e1c18ec21852a7
Re Eliquis: MM/DD/YYYY two 5mg tabs morning and night,Drugs,rec'd a notice MM/DD/YYYY,General_information,0.5645389413049358,lsa,subcode,Drugs :: General_information,a5ec5178f28c470c9cb2752614cace1af0b9ca40
I would like to add one more Rx request,Drugs,One more bit of info,General_information,0.5527902936430005,lsa,subcode,Drugs :: General_information,60f6ee4305e6788c565ee98ad802a7ad29e07eb0
if it would be safe for me to get a whooping cough shot,Drugs,was checking on the whooping cough for me to see if it was OK to have it with my WBC,General_information,0.6833341121673584,sbert,subcode,Drugs :: General_information,27ebcae5da6189c16a2b41f9c3ca001798e95ede
The pharmacy is pretty quick to get meds out to patients,Drugs,Calling pharmacy today,General_information,0.593955397605896,sbert,subcode,Drugs :: General_information,4f2419a08e267892c174086c9f17e5d885aea13d
Usually it takes the pharmacy MM/DD/YYYY to call me regarding delivery of my meds,Drugs,so you should just be able to call the pharmacy or request via phone,Health_care_access_and_quality,0.7124316692352295,sbert,subcode,Drugs :: Health_care_access_and_quality,57c4bb3c2f4dda3896d2faab76808a0038ccfe92
if it would be safe for me to get a whooping cough shot,Drugs,we do not give the whooping cough (tdap) vaccine here,Health_care_access_and_quality,0.6694748997688293,sbert,subcode,Drugs :: Health_care_access_and_quality,c982f5c019ae5cf1b32a28a2e0adc5a5ea56102f
has been taking Oxycodone,Drugs,Prescription has been sent in,Maintain_communication,0.6093427859398028,lsa,subcode,Drugs :: Maintain_communication,aeaf89acba673053850ee805a2762ad8c70820f7
Usually it takes the pharmacy MM/DD/YYYY to call me regarding delivery of my meds,Drugs,The pharmacy will contact you when  its ready to pick up,Maintain_communication,0.7091582417488098,sbert,subcode,Drugs :: Maintain_communication,e0c94a6458ca58a6bee7930ce16da5f40bfa14df
Does Dr. Person3 want Person1 to continue on,Drugs,We will let you know if Dr Person2 is able to complete,Maintain_communication,0.7003270387649536,sbert,subcode,Drugs :: Maintain_communication,1ec7cf15edb90caed6e65bd9e122e7cbd433cb20
The pharmacy won't have time to get my meds delivered to me if we keep this schedule,Drugs,The pharmacy will contact you when  its ready to pick up,Maintain_communication,0.6438404321670532,sbert,subcode,Drugs :: Maintain_communication,d80f9fc537c0eb4a023eac38b8c23cb8d5d8908b
take care of these prescriptions,Drugs,Prescription has been sent in,Maintain_communication,0.6179322004318237,sbert,subcode,Drugs :: Maintain_communication,652019095e1a2b381ae8dec5e937133159a1fb14
The pharmacy is pretty quick to get meds out to patients,Drugs,The pharmacy will contact you when  its ready to pick up,Maintain_communication,0.587795078754425,sbert,subcode,Drugs :: Maintain_communication,418126223df0fc06e700352b1311b22f10e62a74
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Drugs,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,Scheduling_appt,0.7845784955978854,lsa,subcode,Drugs :: Scheduling_appt,ba022e4568f387bfd06ec2d1d5f186563ab04fbc
MM/DD/YYYY one 5mg am and one 5mg pm,Drugs,"Is there a possibility to move my treatments up by one week, to MM/DD/YYYY and MM/DD/YYYY",Scheduling_appt,0.5617129150235072,lsa,subcode,Drugs :: Scheduling_appt,1fee591baf62bf975d68987a170882cd2bde417e
Does Dr. Person3 want Person1 to continue on,Drugs,I see Dr  Person1 on,Scheduling_appt,0.7246928811073303,sbert,subcode,Drugs :: Scheduling_appt,12df473e7eecf8d3eb7f8276af781981747a3b98
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Drugs,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,Scheduling_appt,0.6749117374420166,sbert,subcode,Drugs :: Scheduling_appt,ba022e4568f387bfd06ec2d1d5f186563ab04fbc
if it would be safe for me to get a whooping cough shot,Drugs,Please let me know if the two meds will be ok and safe for me to get the vaccine,Seeking_Approval,0.569875296418914,lsa,subcode,Drugs :: Seeking_Approval,50885539205863f70dfd54a70fa88fcfe1cc5fd4
just checking to see if it is ok to continue this round of Ibrance?,Drugs,Should I start Ibrance tonight?,Seeking_Approval,0.6732900738716125,sbert,subcode,Drugs :: Seeking_Approval,96c6fbc832480e2bde2558438212f356136c681a
as well as a flu shot) while taking Ibrance and my other meds,Drugs,Should I stop taking the ibrance while I sick?,Seeking_Approval,0.6699522733688354,sbert,subcode,Drugs :: Seeking_Approval,4018cb9c8caae2b747fdb4942f552ef070a3be64
That is MM/DD/YYYY I'm supposed to start my next round of Ibrance??,Drugs,Should I start Ibrance tonight?,Seeking_Approval,0.6436272859573364,sbert,subcode,Drugs :: Seeking_Approval,9cf64efb5f162cddcab3e1fa2285bbd7307b1736
if it would be safe for me to get a whooping cough shot,Drugs,Please let me know if the two meds will be ok and safe for me to get the vaccine,Seeking_Approval,0.5706495642662048,sbert,subcode,Drugs :: Seeking_Approval,50885539205863f70dfd54a70fa88fcfe1cc5fd4
work down to lowest usage Oxy rapid w/o dealing w break through pain,Drugs,Really cuts the pain down to almost nothing,Symptoms,0.7848590539484057,lsa,subcode,Drugs :: Symptoms,f12f34e2ff04abe9eade8ba1587681695acfcdef
has been taking Oxycodone,Drugs,typically the answer has been no,Symptoms,0.7258035761915872,lsa,subcode,Drugs :: Symptoms,b38153dc2daa6a3de67715ea73b52c837ff69871
has been taking Oxycodone,Drugs,there has been a throwup bug going through my family,Symptoms,0.6108598899443373,lsa,subcode,Drugs :: Symptoms,aae7bb4dabb509ca1ff4a2635ed51e19fea683b0
work down to lowest usage Oxy rapid w/o dealing w break through pain,Drugs,Really cuts the pain down to almost nothing,Symptoms,0.5763238668441772,sbert,subcode,Drugs :: Symptoms,f12f34e2ff04abe9eade8ba1587681695acfcdef
just checking to see if it is ok to continue this round of Ibrance?,Drugs,Just checking,active_participation_/involvement,0.5504770526998659,lsa,subcode,Drugs :: active_participation_/involvement,4986565798ce7d0ec493e83f760a82d4bfa6f150
Usually it takes the pharmacy MM/DD/YYYY to call me regarding delivery of my meds,Drugs,I setup for them to ship the medication to me,active_participation_/involvement,0.7303688526153564,sbert,subcode,Drugs :: active_participation_/involvement,30e64293f790ec9f3a6f23851777bbbf4868dedd
Does Dr. Person3 want Person1 to continue on,Drugs,Can Dr  Person3 do that?,active_participation_/involvement,0.7138359546661377,sbert,subcode,Drugs :: active_participation_/involvement,03ac587883176dc176519eecfa7de696411948c2
The pharmacy won't have time to get my meds delivered to me if we keep this schedule,Drugs,I setup for them to ship the medication to me,active_participation_/involvement,0.7031570672988892,sbert,subcode,Drugs :: active_participation_/involvement,5f9360a796be6c5d2c206a5050ce5d3b09873b81
just checking to see if it is ok to continue this round of Ibrance?,Drugs,I holding off starting the 2nd cycle of Ibrance?,active_participation_/involvement,0.6179259419441223,sbert,subcode,Drugs :: active_participation_/involvement,04d575d42b1b52d05955e7b2365084bcadfcbbf6
MM/DD/YYYY one 5mg am and one 5mg pm,Drugs,Just want to make sure I take what I should correctly for MM/DD/YYYY,active_participation_/involvement,0.6146745681762695,sbert,subcode,Drugs :: active_participation_/involvement,9a917104094cacd16849a30821115dd9ab8a2d4d
Re Eliquis: MM/DD/YYYY two 5mg tabs morning and night,Drugs,hopefully first thing MM/DD/YYYY morning,express_opinions,0.564496244046557,lsa,subcode,Drugs :: express_opinions,e20696375b4618c678f7cf8243074a4289b511dc
take care of these prescriptions,Drugs,not sure if this is right section my husband picked up prescriptions,express_opinions,0.6049268245697021,sbert,subcode,Drugs :: express_opinions,f96811fe593fd342844ebb67f24cbf5de2c3f375
Usually it takes the pharmacy MM/DD/YYYY to call me regarding delivery of my meds,Drugs,"you can call them to arrange this, the pharmacy # is  XXX-XXX-XXXX",instruction,0.7038021683692932,sbert,subcode,Drugs :: instruction,6e5aea64e3729babf1445ad5f1eac0995540f23c
The pharmacy won't have time to get my meds delivered to me if we keep this schedule,Drugs,"you can call them to arrange this, the pharmacy # is  XXX-XXX-XXXX",instruction,0.6315692663192749,sbert,subcode,Drugs :: instruction,221b61fab5d2547ec99bae171c9685b42b720c3d
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Drugs,"MM/DD/YYYY, is that good ?",invite_collaboration,0.6447727084159851,sbert,subcode,Drugs :: invite_collaboration,8cbe656593a3fd6650bf8e91c9771e411ad5ed42
take care of these prescriptions,Drugs,Take care,signoff,0.90105225724013,lsa,subcode,Drugs :: signoff,282e43a4e2f8cd5c859f59e3abbd9331c1af676a
take care of these prescriptions,Drugs,Take care,signoff,0.90105225724013,lsa,subcode,Drugs :: signoff,282e43a4e2f8cd5c859f59e3abbd9331c1af676a
take care of these prescriptions,Drugs,Take care,signoff,0.90105225724013,lsa,subcode,Drugs :: signoff,282e43a4e2f8cd5c859f59e3abbd9331c1af676a
take care of these prescriptions,Drugs,Take care,signoff,0.6254304276223819,tdidf,subcode,Drugs :: signoff,282e43a4e2f8cd5c859f59e3abbd9331c1af676a
take care of these prescriptions,Drugs,Take care,signoff,0.6254304276223819,tdidf,subcode,Drugs :: signoff,282e43a4e2f8cd5c859f59e3abbd9331c1af676a
take care of these prescriptions,Drugs,Take care,signoff,0.6254304276223819,tdidf,subcode,Drugs :: signoff,282e43a4e2f8cd5c859f59e3abbd9331c1af676a
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Drugs,MM/DD/YYYY after 230pm,state_preferences,0.8027291882685473,lsa,subcode,Drugs :: state_preferences,e197276a29a878394c294bf03fd168a84f2bee57
I would like to add one more Rx request,Drugs,I would like to request a meeting with Person1's teams on Monday morning,state_preferences,0.6302720717524452,lsa,subcode,Drugs :: state_preferences,ebb460825c886e1288b2985d3750e891d07f5f7a
I would like to add one more Rx request,Drugs,Would like to switch back to Eliquis,state_preferences,0.5726867353061798,lsa,subcode,Drugs :: state_preferences,deb2f06462304e1103e1cd8f4603b49c19737c80
I would like to add one more Rx request,Drugs,Would like to switch back to Eliquis,state_preferences,0.5726867353061798,lsa,subcode,Drugs :: state_preferences,deb2f06462304e1103e1cd8f4603b49c19737c80
I would like to add one more Rx request,Drugs,I would like to have an IV Port installed,state_preferences,0.5572761306715764,lsa,subcode,Drugs :: state_preferences,126237fcd1ee7df35c6ac9a4b4333de07edbde07
"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Drugs,MM/DD/YYYY after 230pm,state_preferences,0.5870041812594937,tdidf,subcode,Drugs :: state_preferences,e197276a29a878394c294bf03fd168a84f2bee57
I put you off work from MM/DD/YYYY to MM/DD/YYYY,Economic_stability,Happy MM/DD/YYYY!,Connection,0.5661628051634474,tdidf,subcode,Economic_stability :: Connection,1bad3b1908adb3679658488445dec6be0c2da665
I put you off work from MM/DD/YYYY to MM/DD/YYYY,Economic_stability,MM/DD/YYYY after 230pm,state_preferences,0.5762047299385011,tdidf,subcode,Economic_stability :: state_preferences,395eca7c17643c562e0bbec51046bb51ed4b7fc6
", let me know if you have any other questions or concerns",Encourage_questions,Let me know if you have any other questions,Maintain_communication,0.9714827765581024,lsa,subcode,Encourage_questions :: Maintain_communication,d9eea4cc84ccc627ced452a9389dfa9983382764
", let me know if you have any other questions or concerns",Encourage_questions,let me know if you have any issues !,Maintain_communication,0.8614639329699986,lsa,subcode,Encourage_questions :: Maintain_communication,4213ed0f09ff2ae099eff42c099e8ab21db7b88f
", let me know if you have any other questions or concerns",Encourage_questions,Let me know if you have any issues with it like rashes or diarrhea,Maintain_communication,0.8072298888982973,lsa,subcode,Encourage_questions :: Maintain_communication,8d04373e6e5ba7f1474f6a80a970f6c0a263d01c
", let me know if you have any other questions or concerns",Encourage_questions,"Any other issues, let me know",Maintain_communication,0.7579653723602569,lsa,subcode,Encourage_questions :: Maintain_communication,e893b970b0a1fc476c3e01a5555dd1311f3c3447
", let me know if you have any other questions or concerns",Encourage_questions,Let me know if any issues,Maintain_communication,0.7294627185335459,lsa,subcode,Encourage_questions :: Maintain_communication,ddc5d645363b65605c7d5bb8a1c619fcdb5ccac9
", let me know if you have any other questions or concerns",Encourage_questions,Let me know if you have any other questions,Maintain_communication,0.7961933016777039,sbert,subcode,Encourage_questions :: Maintain_communication,d9eea4cc84ccc627ced452a9389dfa9983382764
", let me know if you have any other questions or concerns",Encourage_questions,Let me know if any issues,Maintain_communication,0.6842932105064392,sbert,subcode,Encourage_questions :: Maintain_communication,ddc5d645363b65605c7d5bb8a1c619fcdb5ccac9
", let me know if you have any other questions or concerns",Encourage_questions,let me know if you have any issues !,Maintain_communication,0.6722941994667053,sbert,subcode,Encourage_questions :: Maintain_communication,4213ed0f09ff2ae099eff42c099e8ab21db7b88f
", let me know if you have any other questions or concerns",Encourage_questions,"Any other issues, let me know",Maintain_communication,0.6714365482330322,sbert,subcode,Encourage_questions :: Maintain_communication,e893b970b0a1fc476c3e01a5555dd1311f3c3447
", let me know if you have any other questions or concerns",Encourage_questions,Let me know if you have any other questions,Maintain_communication,0.845278195727146,tdidf,subcode,Encourage_questions :: Maintain_communication,d9eea4cc84ccc627ced452a9389dfa9983382764
Let me know if I can help you with anything else,Encourage_questions,Let me know if there is anything else I can help you with!,Maintain_communication,0.8154397405556988,tdidf,subcode,Encourage_questions :: Maintain_communication,51649ff37122f0dc09e97b1bdc4c717cfcbefadd
", let me know if you have any other questions or concerns",Encourage_questions,let me know if you have any issues !,Maintain_communication,0.5825137106060169,tdidf,subcode,Encourage_questions :: Maintain_communication,4213ed0f09ff2ae099eff42c099e8ab21db7b88f
", let me know if you have any other questions or concerns",Encourage_questions,Here are a list of our concerns that we are looking forward to discussing with you tomorrow,active_participation_/involvement,0.6393031477928162,sbert,subcode,Encourage_questions :: active_participation_/involvement,0fd32cc4498c4614fe66055db5cac8e4c21558c5
that's why I was concerned,Express_concern/unease,that why I take the baby aspirin,Drugs,0.7178579198207378,lsa,subcode,Express_concern/unease :: Drugs,8b936beab07f884c72df65d49524bc3579ee127f
that's why I was concerned,Express_concern/unease,That's why i asked if was made on the blood draw that was made,General_information,0.6834198662182736,lsa,subcode,Express_concern/unease :: General_information,39121e40a2e2afc1bd4da2ed7f0f78eb06a96d97
that's why I was concerned,Express_concern/unease,I know it causes concern,Reassurance,0.5705282688140869,sbert,subcode,Express_concern/unease :: Reassurance,f5c82b38376014d767b89a925185a0096523e79b
am a little nervous now,Express_concern/unease,I am a little bruised,Symptoms,0.9132881934087348,tdidf,subcode,Express_concern/unease :: Symptoms,5714aecc7a2a59c16e095750d966ad4d5497e649
that's why I was concerned,Express_concern/unease,Is the year loaded in is that why?,active_participation_/involvement,0.5945633092983874,lsa,subcode,Express_concern/unease :: active_participation_/involvement,f07e832257492d278b0a8b8fb4a57d853aa85d8a
please call,General_information,I completely forgot to let you know we wouldn't be calling,Acknowledge_Error,0.6067199110984802,sbert,subcode,General_information :: Acknowledge_Error,27dcdb6e6b756de687706bd701a7ca24eb8345ae
I am all set,General_information,You should be all set,Alignment,0.6753842093797657,lsa,subcode,General_information :: Alignment,fa9d3fbd64d8c32197b0146e7d359aee5cf64d71
I am all set,General_information,You should be all set,Alignment,0.8261950016021729,sbert,subcode,General_information :: Alignment,fa9d3fbd64d8c32197b0146e7d359aee5cf64d71
rec'd a notice MM/DD/YYYY,General_information,MM/DD/YYYY is good,Alignment,0.6012924313545227,sbert,subcode,General_information :: Alignment,3f26a0cc79286e3eda777d38afcc5610962c0ef2
rec'd a notice MM/DD/YYYY,General_information,MM/DD/YYYY is good!,Approval/Reinforcement,0.612816572189331,sbert,subcode,General_information :: Approval/Reinforcement,c77dd240c2bbd84f26b4aa94d9ac6cc3c59caf02
I am all set,General_information,You  should be all set.,Connection,0.6753842093797657,lsa,subcode,General_information :: Connection,8736fa9b1d05501c5058993352fd3293f0447c89
I am all set,General_information,You  should be all set.,Connection,0.7899960279464722,sbert,subcode,General_information :: Connection,8736fa9b1d05501c5058993352fd3293f0447c89
rec'd a notice MM/DD/YYYY,General_information,See you MM/DD/YYYY,Connection,0.6098546385765076,sbert,subcode,General_information :: Connection,78ec6fc7f73bb12180facf1cc5cc3db33a298453
rec'd a notice MM/DD/YYYY,General_information,See you MM/DD/YYYY,Connection,0.6098545789718628,sbert,subcode,General_information :: Connection,78ec6fc7f73bb12180facf1cc5cc3db33a298453
My youngest son has MS,General_information,My pleasure!,Connection,0.5728796168344003,tdidf,subcode,General_information :: Connection,295e32b9bdff6fd6ac6f56cba03ae301467b5e34
My youngest son has MS,General_information,my friends,Connection,0.5728796168344003,tdidf,subcode,General_information :: Connection,f9fb7e2c3058f41ffefb38d9b269d09508033458
rec'd a notice MM/DD/YYYY,General_information,I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,Diagnostics,0.8670532033876435,lsa,subcode,General_information :: Diagnostics,92e7f017bf49163cf95658a39334aff2f3ce2de0
takes a bit longer to show up in,General_information,PSA takes longer to run.,Diagnostics,0.7458322777569358,lsa,subcode,General_information :: Diagnostics,3fe93dd8096c4895a24285034270d5770c8ff655
I hope he signs it MM/DD/YYYY but it may not be  until MM/DD/YYYY,General_information,I had my MM/DD/YYYY bloodwork done MM/DD/YYYY,Diagnostics,0.6245837829607371,lsa,subcode,General_information :: Diagnostics,cf6e56e63ddf4bcd9c8a664462ba874ab736c9da
I thought we were doing the CA 27 Dash 29 that I have always had done but no results have come in for that,General_information,I thought we were doing the CA 27 Dash 29 that I have always had done but no results have come in for that,Diagnostics,1.0000000000000002,tdidf,subcode,General_information :: Diagnostics,f794779bcc409538ad036af93a6882508fc2412b
rec'd a notice MM/DD/YYYY,General_information,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Drugs,0.8661102394774173,lsa,subcode,General_information :: Drugs,8a669eba8797e18f388f5ee32504751552625d4f
I am all set,General_information,Am all out,Drugs,0.7093833716190556,lsa,subcode,General_information :: Drugs,b3c664c8120e7d2c75536f2b844b5e8671476a06
I hope he signs it MM/DD/YYYY but it may not be  until MM/DD/YYYY,General_information,"Trying to keep Oxy steady at MM/DD/YYYY, but MM/DD/YYYY had to go MM/DD/YYYY",Drugs,0.6703817813779547,lsa,subcode,General_information :: Drugs,9635a0b4981e252cd7865772a555217817b8a7e7
I am all set,General_information,Am all out of this and others,Drugs,0.5586176208600871,lsa,subcode,General_information :: Drugs,fec7691ed2476b53607a2755363d463623f8c27e
One more bit of info,General_information,I would like to add one more Rx request,Drugs,0.5527902936430005,lsa,subcode,General_information :: Drugs,33b396d41e538c4dd68bb7f49a682071ac2d21e0
rec'd a notice MM/DD/YYYY,General_information,I put you off work from MM/DD/YYYY to MM/DD/YYYY,Economic_stability,0.8517557803527385,lsa,subcode,General_information :: Economic_stability,4a239a4652831f2d49695c853e6820fa71dd3189
if you can assist me in doing that,General_information,Let me know if I can help you with anything else,Encourage_questions,0.6114929914474487,sbert,subcode,General_information :: Encourage_questions,709966a97cf9745064bc055ec45dfeb3384081a0
please call,General_information,Please call it into Org1 in Location,Health_care_access_and_quality,0.554900318512826,lsa,subcode,General_information :: Health_care_access_and_quality,7cc1bcb8633a25674629d248552174974f2f8f4a
can do same day delivery if needed,General_information,"They can set up delivery to you, it  would need to be a few days in advance",Health_care_access_and_quality,0.6715413928031921,sbert,subcode,General_information :: Health_care_access_and_quality,089250daa9b39a2099bf854b2823d8c736399ec6
rec'd a notice MM/DD/YYYY,General_information,Can I change this to MM/DD/YYYY or MM/DD/YYYY ?,Scheduling_appt,0.8553043134679954,lsa,subcode,General_information :: Scheduling_appt,47b920ad1becf80c17965a11b8ad5fb52718f5a5
I hope he signs it MM/DD/YYYY but it may not be  until MM/DD/YYYY,General_information,I don begin until MM/DD/YYYY,Scheduling_appt,0.6906725255090524,lsa,subcode,General_information :: Scheduling_appt,015aca042f15769633ca1aedd9f460e06731f596
I am all set,General_information,All set for MM/DD/YYYY,Scheduling_appt,0.6488057344830377,lsa,subcode,General_information :: Scheduling_appt,91d0633494ebc9f60e9a921c5e070ad96d79f6ea
rec'd a notice MM/DD/YYYY,General_information,I see an appointment for the MM/DD/YYYY,Scheduling_appt,0.6451557278633118,sbert,subcode,General_information :: Scheduling_appt,1aa5886ad7e4a4381e448f39c104c4961734b6fb
I hope he signs it MM/DD/YYYY but it may not be  until MM/DD/YYYY,General_information,I see an appointment for the MM/DD/YYYY,Scheduling_appt,0.6139532923698425,sbert,subcode,General_information :: Scheduling_appt,962f2a2786cc2b8181ebc7e94e75ba2fa23daf7d
I hope he signs it MM/DD/YYYY but it may not be  until MM/DD/YYYY,General_information,Next one is scheduled for MM/DD/YYYY,Scheduling_appt,0.5654425621032715,sbert,subcode,General_information :: Scheduling_appt,f1982ec5095a924a1471aa343bf3eee3b71c50f8
I am all set,General_information,All set for MM/DD/YYYY,Scheduling_appt,0.5647279495939816,tdidf,subcode,General_information :: Scheduling_appt,91d0633494ebc9f60e9a921c5e070ad96d79f6ea
